# N1 = 66889
# N2 = 104723
# N  = 7004816747
# Nc = 80000
# Na = 1000
# Fc = 0.997
# kB = 1444.56
#
# run	success	duration[mus]	usedNa
0	1	1300532	5978
1	1	936790	4327
2	1	1209382	5604
3	0	18990508	0
4	0	19477307	0
5	0	20346186	0
6	0	19173279	0
7	1	1196192	5522
8	1	212402	1092
9	0	19241353	0
10	0	15352617	0
11	0	19992777	0
12	0	19823863	0
13	0	19953736	0
14	1	223795	1008
15	0	18659244	0
16	0	18689642	0
17	1	347610	1799
18	0	20036674	0
19	0	19726852	0
20	0	19033016	0
21	1	218505	968
22	0	20109138	0
23	1	582123	2620
24	0	18464164	0
25	1	666101	3068
26	0	19005349	0
27	0	22531288	0
28	0	22421939	0
29	0	22815700	0
30	0	16812654	0
31	1	846411	4422
32	0	22776811	0
33	0	22193233	0
34	0	22600639	0
35	1	642606	2955
36	1	640918	2963
37	0	22702369	0
38	1	792479	3648
39	0	20756054	0
40	0	19815749	0
41	1	631068	2867
42	1	191024	873
43	1	814616	4275
44	0	21071943	0
45	0	20752942	0
46	1	597007	2732
47	1	428286	1968
48	0	20005812	0
49	0	19613939	0
50	0	21388183	0
51	0	19152749	0
52	0	15600826	0
53	0	20005882	0
54	0	19595507	0
55	0	19322099	0
56	0	15392593	0
57	0	19967232	0
58	1	497204	2270
59	0	21204282	0
60	0	20473758	0
61	1	82021	347
62	0	19101618	0
63	1	310998	1576
64	1	696442	3218
65	1	615839	2837
66	0	20577631	0
67	0	20313003	0
68	1	722889	3330
69	0	15927338	0
70	1	629477	2856
71	1	795728	3676
72	0	19733984	0
73	0	18838301	0
74	0	21180671	0
75	0	19651319	0
76	1	823335	3799
77	0	19110645	0
78	1	866574	3983
79	0	19076613	0
80	1	1435704	6633
81	1	625945	2892
82	0	22463814	0
83	0	19802773	0
84	1	449492	2060
85	0	19300237	0
86	1	550273	2519
87	0	18400359	0
88	0	22153739	0
89	0	22720349	0
90	0	22798138	0
91	0	22730031	0
92	0	22843861	0
93	0	21198336	0
94	1	888323	4108
95	0	15387862	0
96	1	695232	3171
97	1	757102	3491
98	1	385295	1772
99	1	340197	1563
100	0	15674504	0
101	0	20937178	0
102	1	1047764	4834
103	0	21202793	0
104	0	19388842	0
105	1	115672	493
106	1	944216	4354
107	1	1223988	5663
108	0	20008821	0
109	1	329743	1502
110	1	831014	3825
111	0	18830461	0
112	1	98679	418
113	1	209745	950
114	0	19984445	0
115	1	648745	3366
116	1	780159	3561
117	1	295683	1348
118	1	825026	3804
119	0	19436465	0
120	0	19834814	0
121	0	19707541	0
122	0	19816360	0
123	1	575281	2641
124	1	708845	3260
125	0	19074073	0
126	1	754103	3472
127	0	19720554	0
128	1	500307	2281
129	0	15657862	0
130	1	188177	948
131	0	21129710	0
132	1	609304	2805
133	1	630209	2905
134	0	22479138	0
135	1	94660	405
136	1	613916	2832
137	0	18852174	0
138	1	2010521	9353
139	0	18509986	0
140	1	60696	232
141	0	15454081	0
142	0	19712998	0
143	0	22310152	0
144	0	15936389	0
145	0	15550186	0
146	1	62480	254
147	1	331327	1517
148	0	19176026	0
149	0	18819867	0
150	0	18771661	0
151	0	19576186	0
152	1	397848	1815
153	1	733368	3390
154	1	582131	2659
155	1	558200	2563
156	0	18806153	0
157	0	18945927	0
158	1	405887	1866
159	1	551206	2531
160	0	19768955	0
161	0	19189220	0
162	0	18626567	0
163	0	19551441	0
164	0	18812956	0
165	1	1015910	5309
166	0	20281719	0
167	0	19712551	0
168	0	19837488	0
169	1	584611	2643
170	1	971240	4492
171	0	19758370	0
172	0	20123561	0
173	0	19507060	0
174	1	600673	2771
175	0	19391862	0
176	1	678653	3107
177	1	964741	4466
178	1	574186	2649
179	1	218899	996
180	1	17586	65
181	0	21974413	0
182	1	703404	3225
183	0	20586014	0
184	0	20703563	0
185	0	20904366	0
186	0	21077550	0
187	0	20312774	0
188	1	349467	1584
189	1	719740	3305
190	1	941667	4339
191	0	21700363	0
192	0	20279535	0
193	1	440142	2266
194	0	19369720	0
195	0	22130514	0
196	1	1166154	5352
197	0	21055409	0
198	0	19722978	0
199	0	19423916	0
200	0	21716271	0
201	0	20129543	0
202	0	18263079	0
203	0	22089413	0
204	0	21787851	0
205	0	21018098	0
206	0	18667103	0
207	1	1131669	5193
208	0	19379210	0
209	0	20035337	0
210	1	516994	2378
211	1	287182	1315
212	0	19208511	0
213	0	20418509	0
214	1	781652	3594
215	0	19716516	0
216	1	660023	3024
217	1	676891	3124
218	0	15608714	0
219	1	477804	2182
220	1	590726	2716
221	0	19064554	0
222	0	19651131	0
223	0	20311017	0
224	1	625970	2852
225	0	20771838	0
226	1	1279649	5921
227	0	21105235	0
228	0	20306304	0
229	0	19431315	0
230	0	20110807	0
231	0	22179578	0
232	1	500893	2598
233	1	525219	2394
234	0	21223291	0
235	0	21418391	0
236	1	978732	4484
237	0	21501847	0
238	0	19747498	0
239	0	21870347	0
240	0	20274672	0
241	0	15612774	0
242	0	19091515	0
243	1	416271	1896
244	0	18777017	0
245	0	19547473	0
246	0	19956737	0
247	1	633377	2917
248	1	742655	3411
249	1	565037	2576
250	0	20044330	0
251	0	19106043	0
252	0	18296439	0
253	0	18638613	0
254	1	683439	3143
255	1	1338125	6179
256	0	22192890	0
257	0	19551368	0
258	0	20243956	0
259	1	716182	3299
260	0	19359713	0
261	0	18952962	0
262	1	1552531	7193
263	0	20062361	0
264	0	15874704	0
265	1	839458	3851
266	1	674795	3112
267	1	291942	1338
268	1	528071	2427
269	1	562535	2590
270	0	22857987	0
271	0	19789260	0
272	0	18395050	0
273	1	864744	3953
274	1	734975	3389
275	0	22286321	0
276	0	20380671	0
277	0	19077780	0
278	0	15763771	0
279	0	15402686	0
280	0	19041340	0
281	0	20812825	0
282	0	20907995	0
283	0	21299328	0
284	0	22195487	0
285	0	15249778	0
286	0	20574944	0
287	1	649742	2985
288	1	124359	549
289	1	1192196	5510
290	1	598658	2761
291	1	783454	4094
292	0	18742949	0
293	0	19053510	0
294	0	18931220	0
295	0	15129079	0
296	0	18574411	0
297	0	19275552	0
298	1	951750	4391
299	0	19375510	0
300	0	21381491	0
301	0	20638074	0
302	1	592112	2715
303	1	713414	3268
304	0	22327233	0
305	1	335085	1528
306	0	19320129	0
307	1	1492610	6905
308	1	508541	2309
309	1	345572	1582
310	0	19847608	0
311	1	1029123	4750
312	1	5389	13
313	1	358115	1627
314	0	19474502	0
315	1	593116	2726
316	0	20005066	0
317	1	882559	4065
318	1	905281	4184
319	0	19988225	0
320	0	15757629	0
321	0	19012960	0
322	0	20488869	0
323	0	15652401	0
324	1	335494	1517
325	1	477136	2198
326	0	19330444	0
327	0	19074837	0
328	0	19220579	0
329	1	773659	3542
330	1	718508	3318
331	1	68157	294
332	0	22105400	0
333	0	15498815	0
334	1	352181	1549
335	0	19995447	0
336	1	615461	3195
337	0	19485804	0
338	0	19222097	0
339	0	20280066	0
340	0	19356793	0
341	0	19354746	0
342	1	1409689	6525
343	0	18788929	0
344	1	496636	2278
345	0	19539119	0
346	0	20511925	0
347	1	696044	3179
348	0	20934818	0
349	1	1862875	8635
350	0	20972248	0
351	1	1323855	6073
352	0	22344695	0
353	0	21100867	0
354	1	454842	2341
355	0	19731660	0
356	0	21159428	0
357	0	18918206	0
358	0	21312560	0
359	1	1054878	4865
360	1	644914	2967
361	0	17510817	0
362	1	726861	3309
363	1	713975	3286
364	1	1072145	4940
365	0	21650366	0
366	1	1099136	5072
367	0	19486911	0
368	0	19960140	0
369	1	827248	4302
370	1	390650	2043
371	1	913735	4203
372	0	22312683	0
373	0	19509486	0
374	0	20629290	0
375	0	15771249	0
376	1	241348	1090
