# N1 = 66889
# N2 = 104723
# N  = 7004816747
# Nc = 80000
# Na = 1000
# Fc = 0.997
# kB = 2401.42
#
# run	success	duration[mus]	usedNa
0	1	327587	1468
1	1	633307	2918
2	0	19095464	0
3	1	576807	2613
4	0	19307171	0
5	1	1410870	6501
6	1	887768	4100
7	1	825688	3813
8	1	927963	4289
9	0	19527265	0
10	0	15634257	0
11	0	19352832	0
12	1	1203809	5548
13	1	567350	2604
14	0	19035482	0
15	0	19155733	0
16	1	2263025	10474
17	0	19896916	0
18	1	88309	368
19	0	21542044	0
20	1	1058930	4858
21	0	19480179	0
22	1	822321	3765
23	0	21407022	0
24	0	20745284	0
25	1	763533	3504
26	0	22642827	0
27	0	19351824	0
28	1	242045	1090
29	0	18831407	0
30	1	1708652	7887
31	0	18842927	0
32	0	19713475	0
33	0	21872330	0
34	1	31633	117
35	0	18587121	0
36	0	19856126	0
37	0	15630833	0
38	1	786911	3610
39	0	17848942	0
40	0	21852350	0
41	1	683743	3120
42	0	16746687	0
43	0	19338453	0
44	0	18910030	0
45	1	2088157	9690
46	0	19966202	0
47	0	21164410	0
48	0	18934492	0
49	0	15629556	0
50	1	1471496	6807
51	1	648294	2998
52	0	19363726	0
53	1	1366609	6296
54	0	19589501	0
55	0	19403238	0
56	0	19280756	0
57	0	19294811	0
58	1	471783	2156
59	1	1098787	5091
60	1	953951	4410
61	0	20488313	0
62	0	19956188	0
63	0	19209324	0
64	0	19933267	0
65	0	20191448	0
66	1	1171241	5405
67	1	259478	1190
68	1	626303	2901
69	1	696675	3221
70	0	18999838	0
71	0	20412597	0
72	0	21358200	0
73	1	1074068	5626
74	0	15882753	0
75	1	1321777	6088
76	0	19696512	0
77	0	19112752	0
78	0	19641616	0
79	0	18775288	0
80	1	1077059	4973
81	0	18735953	0
82	1	945405	4356
83	1	939245	4342
84	1	954692	4419
85	0	19532206	0
86	1	628738	2886
87	0	19893914	0
88	0	20025569	0
89	1	873133	4011
90	1	775466	3586
91	0	18618732	0
92	0	20034618	0
93	1	95407	415
94	1	1534465	7110
95	0	19575332	0
96	1	854448	4440
97	1	232312	1065
98	1	779205	3605
99	0	20405045	0
100	0	16000518	0
101	0	19667642	0
102	0	19172989	0
103	1	387026	2002
104	1	626440	2899
105	0	19125917	0
106	0	18586919	0
107	1	250255	1122
108	1	812171	3750
109	1	364183	1676
110	1	601880	2772
111	0	20914929	0
112	1	616909	2836
113	0	20310963	0
114	0	19502115	0
115	1	1128050	5185
116	0	19171618	0
117	0	19383335	0
118	1	1673409	7735
119	1	1967282	9082
120	1	492646	2276
121	1	1149053	6041
122	0	18543223	0
123	1	981179	4521
124	0	19769449	0
125	1	769677	3521
126	0	21635123	0
127	1	833406	4353
128	1	1319379	6112
129	0	19057390	0
130	0	19391933	0
131	1	1275551	5893
132	1	1373283	6345
133	1	960548	4440
134	1	854621	3955
