# N1 = 66889
# N2 = 104723
# N  = 7004816747
# Nc = 80000
# Na = 1000
# Fc = 0.997
# kB = 3708.23
#
# run	success	duration[mus]	usedNa
0	0	15818091	0
1	1	2569850	11901
2	0	20493879	0
3	1	1182321	5460
4	0	18435429	0
5	0	15664654	0
6	1	1091493	5002
7	0	20144468	0
8	0	19085702	0
9	0	15583152	0
10	1	1028341	5390
11	1	1315124	6079
12	0	21010400	0
13	0	19294607	0
14	1	1221587	5642
15	0	19569303	0
16	0	19968911	0
17	1	693637	3160
18	1	1197664	5541
19	0	19040997	0
20	1	75802	329
21	1	1112349	5141
22	0	19009623	0
23	1	1009155	4650
24	1	891643	4655
25	1	1076244	4967
26	0	20476270	0
27	1	1326659	6109
28	0	20777877	0
29	0	15623695	0
30	0	20947355	0
31	0	19328545	0
32	0	20679393	0
33	1	2465773	11370
34	0	19275506	0
35	0	19066238	0
36	1	1282731	5898
37	1	2574281	11940
38	0	20820313	0
39	1	922123	4815
40	1	1014170	4675
41	1	1509487	6973
42	0	20491599	0
43	1	1241346	5738
44	1	869441	3999
45	0	19136230	0
46	1	2776954	12837
47	0	19466176	0
48	0	19294331	0
49	0	20048842	0
50	1	1232872	5672
51	0	21666952	0
52	0	20376614	0
53	1	1962040	9073
54	1	971844	4497
55	1	1556535	7183
56	1	80892	360
57	0	18891510	0
58	0	18978058	0
59	0	19452447	0
60	0	20975423	0
61	0	21338849	0
62	1	608461	2801
63	1	818159	3766
64	0	19707097	0
65	0	15507078	0
66	1	1425953	6584
67	0	20980146	0
68	1	944444	4911
69	0	19045185	0
70	0	18660436	0
71	0	15463606	0
72	0	22128564	0
73	1	1076926	4885
74	0	19934411	0
75	0	22595821	0
76	1	914808	4191
77	0	20623663	0
78	1	1314813	6029
79	0	19773532	0
80	1	935688	4267
81	0	21905431	0
82	1	1504656	6887
83	1	1748481	8055
84	1	568240	2605
85	0	20951238	0
86	1	1141645	5220
87	0	19519597	0
88	0	23168872	0
89	1	1027588	5386
90	1	1258874	5795
91	0	19296200	0
92	0	18967747	0
93	0	15431049	0
94	0	20750723	0
95	0	15733925	0
96	1	531031	2422
97	0	19870703	0
98	0	19514896	0
99	1	1780680	8198
100	1	723243	3311
101	0	19677994	0
102	0	18975298	0
103	0	18570774	0
104	0	18797413	0
105	0	15501435	0
106	0	18815083	0
107	0	19741418	0
108	1	1556492	7187
109	0	20049565	0
110	1	988372	4550
111	1	1478515	6788
112	1	1164562	5377
113	0	21102741	0
114	0	20120390	0
115	1	875618	4037
116	0	19215860	0
117	0	15532666	0
118	1	1447184	6664
119	1	1473147	6823
120	0	20066224	0
121	0	19168716	0
122	0	20721366	0
123	1	611335	2819
124	0	19441987	0
125	1	234998	1051
126	0	22454092	0
127	1	33490	109
128	1	1852063	8577
129	1	977753	4500
130	1	1116750	5161
131	0	19599338	0
132	0	18709496	0
133	1	1291463	6730
134	1	706578	3256
135	1	836013	3859
136	0	22164443	0
137	1	952028	4392
138	0	21326472	0
139	1	1148811	5304
140	1	1203516	5567
