# N1 = 66889
# N2 = 104723
# N  = 7004816747
# Nc = 80000
# Na = 1000
# Fc = 0.997
# kB = 512
#
# run	success	duration[mus]	usedNa
0	0	20028560	0
1	0	20285040	0
2	0	18954020	0
3	1	16575611	5981
4	0	22417131	0
5	0	21064952	0
6	0	19376562	0
7	0	19522611	0
8	0	19678375	0
9	0	19850255	0
10	0	15506741	0
11	1	1992718	1289
12	0	19824603	0
13	0	21634933	0
14	1	13894506	9029
15	0	19603418	0
16	1	14618480	5953
17	1	10616403	4686
18	1	9539210	6215
19	0	20665003	0
20	0	19116672	0
21	1	10259751	6655
22	1	1391994	908
23	1	10784245	5471
24	0	22716337	0
25	0	20027936	0
26	0	15445539	0
27	0	19976168	0
28	0	22447965	0
29	0	20943251	0
30	0	22622893	0
31	1	4088954	2667
32	1	10514714	6909
33	1	579707	370
34	1	5581929	3628
35	0	22282870	0
36	0	20209969	0
37	0	18782045	0
38	1	5459148	2701
39	0	19828263	0
40	0	15537913	0
41	0	19288049	0
42	0	20011162	0
43	0	19910456	0
44	0	19594416	0
45	0	15431608	0
46	0	15442117	0
47	0	19122474	0
48	0	19631944	0
49	1	8154656	4766
50	0	19172037	0
51	0	15449320	0
52	1	1498578	720
53	1	1259372	498
54	0	20587012	0
55	1	9309388	6068
56	1	7164239	3485
57	1	2378735	831
58	1	7244770	4778
59	1	8214942	5409
60	1	5425153	3523
61	0	19247583	0
62	0	20001910	0
63	0	19005877	0
64	1	5689764	3711
65	0	20156404	0
66	0	22703683	0
67	1	13241888	7657
68	0	19874891	0
69	0	20115774	0
70	0	19234150	0
71	0	22344630	0
72	0	21605083	0
73	1	9334752	6137
74	1	6453260	4224
75	0	19722382	0
76	0	19078320	0
77	0	19355379	0
78	0	22509773	0
79	0	22641080	0
80	0	22704375	0
81	0	22744862	0
82	0	22731380	0
83	0	22749834	0
84	0	22770100	0
85	0	21781547	0
86	0	20153672	0
87	0	15454065	0
88	1	14476480	7614
89	0	18907776	0
90	0	20907275	0
91	0	19895335	0
92	1	7220570	3924
93	0	19639771	0
94	0	19523241	0
95	0	19195985	0
96	0	22709360	0
97	1	12830309	8382
98	0	20214393	0
99	1	5863802	3837
100	0	19475351	0
101	0	20153056	0
102	0	20019282	0
103	0	15446902	0
104	0	19329420	0
105	0	20344087	0
106	0	20646841	0
107	0	20412830	0
108	1	10074949	6275
109	1	5967283	3026
110	0	19008715	0
111	0	19370655	0
112	1	473248	223
113	0	19030568	0
