# N  = 33
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 3.71873
#
# run	success	duration[mus]	usedSteps
0	1	1473316	10896000
1	1	1483514	10870021
2	1	1481129	11106000
3	1	1482594	10972000
4	1	1505426	11098000
5	1	1501789	10994000
6	1	1485357	10958000
7	1	1474346	10917000
8	1	1499164	10863000
9	1	1480356	10871001
10	1	1479075	11006005
11	1	1473475	10983000
12	1	1473226	11024093
13	1	1489920	10924001
14	1	1501695	11024046
15	1	1467875	10821045
16	1	1469166	10955031
17	1	1474638	10959056
18	1	1500443	11005011
19	1	1479473	10931000
