# N  = 768601
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 117.283
#
# run	success	duration[mus]	usedSteps
0	1	27747780	341069784
1	1	16471501	207463906
2	1	16419435	209577655
3	1	16401598	209178477
4	1	16505768	211256171
5	1	21949706	274648195
6	0	102670016	0
7	1	30209980	310164510
8	1	16527409	209738993
9	1	16536377	209214348
10	1	16506108	209307511
11	1	16504478	210558338
12	1	18865428	238493764
13	1	16523774	212144345
14	1	16691825	214609748
15	1	16448234	208525776
16	1	16394833	210964312
17	1	20574553	259202562
18	1	16419889	211003876
19	1	16479117	211272036
