# N  = 662563
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 117.283
#
# run	success	duration[mus]	usedSteps
0	1	19413777	242876031
1	1	19319066	242688886
2	1	19311717	268389338
3	1	19458895	243597245
4	1	21370631	267070574
5	1	19416692	275893723
6	1	25572321	314456004
7	1	25754735	317846571
8	1	21473576	267193090
9	1	19349699	242883132
10	1	24765529	305000831
11	1	19389564	243034347
12	1	19290475	243153856
13	1	19356645	244201627
14	1	19337713	242630183
15	1	19402886	243902493
16	1	19299141	274790424
17	1	19369570	243965153
18	1	19415722	243956307
19	1	19354122	243921055
