# N  = 2773
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 26.5624
#
# run	success	duration[mus]	usedSteps
0	1	10956768	115000057
1	1	10929065	114982026
2	1	10854916	114387023
3	1	10875205	114565096
4	1	10963851	115229003
5	1	10879397	114198000
6	1	10895239	114296136
7	1	10832555	114550206
8	1	10824730	113776000
9	1	10925714	114705057
10	1	10855471	114259030
11	1	10861882	114001000
12	1	10946261	114915002
13	1	10875088	113788126
14	1	10834908	113719156
15	1	10734327	113358265
16	1	10887489	114152035
17	1	10876795	114238102
18	1	10879326	114580000
19	1	10917774	114305010
