# N  = 9713
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 41.4782
#
# run	success	duration[mus]	usedSteps
0	1	11611801	137716110
1	1	13151561	146268161
2	1	11570223	136912592
3	0	25116146	0
4	1	11638954	137756232
5	1	11666031	137709671
6	0	24975216	0
7	1	11580391	136951368
8	1	11648935	137663215
9	1	11654098	137685620
10	1	11660365	127396583
11	1	11639428	137592376
12	1	11673608	137919096
13	1	11665529	137644010
14	1	11739241	158540031
15	1	11626105	137598390
16	1	11697985	138236826
17	1	11629496	137587447
18	1	11670144	127241125
19	1	11700461	137526841
