# N  = 45151
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 61.1343
#
# run	success	duration[mus]	usedSteps
0	1	15395831	219455154
1	1	14447216	209634955
2	1	13866819	201044396
3	1	14571634	175645811
4	1	15098098	181843121
5	1	17015274	223543245
6	1	13397980	206056746
7	1	14679578	177168937
8	1	16576229	218317680
9	1	15207348	220722990
10	1	17663650	195415348
11	1	15300240	184052713
12	1	14815010	179152766
13	1	17010693	204921033
14	1	13939221	202239679
15	1	14969158	180640459
16	1	14645255	176513230
17	1	14780058	178814204
18	1	15001540	180971957
19	1	14777796	178070169
