# N  = 16080091
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 200.239
#
# run	success	duration[mus]	usedSteps
0	1	104784662	681804780
1	1	86455215	632117708
2	1	104883559	543518198
3	1	88393763	626310085
4	1	97020949	656562045
5	1	109522250	568540724
6	1	92192086	594830954
7	1	105889377	548691534
8	1	110690367	573886877
9	1	96840233	718652116
10	1	107618088	597844483
11	1	106790706	553246128
12	1	101895136	528005930
13	1	105650165	548213447
14	1	105512488	546754496
15	1	113318811	610777408
16	1	86215909	555108021
17	1	97799469	734996710
18	1	86390772	768720411
19	1	106084417	561352045
