# N  = 804509
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 117.283
#
# run	success	duration[mus]	usedSteps
0	1	44018329	377193209
1	1	41469907	355198665
2	1	42598295	365493923
3	1	43956008	377055031
4	1	43401163	372393542
5	1	41611116	357183976
6	1	36723262	437174943
7	1	42447133	425824176
8	1	42734992	366055814
9	1	57542545	394604417
10	1	35573675	358136863
11	1	41215477	352910350
12	1	35839650	425981277
13	1	37382827	443305432
14	1	35610298	412497024
15	1	42655263	364792169
16	1	35578323	423254626
17	1	49850705	342252055
18	1	38977044	334163708
19	1	64559062	343678920
