# N  = 36667
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 61.1343
#
# run	success	duration[mus]	usedSteps
0	1	26914965	204380524
1	1	26783641	257026088
2	1	26641023	185518205
3	1	27464715	209507418
4	1	26956031	204586054
5	1	26811080	202685389
6	1	26742407	203329100
7	1	26788127	203862398
8	1	26512803	259856388
9	1	30380361	220632213
10	1	26564134	208656574
11	1	26634071	201812504
12	0	38696401	0
13	1	26649155	204026000
14	1	26591092	254994693
15	1	26782736	209991156
16	0	36944785	0
17	1	26778030	209779692
18	1	26704717	258923749
19	0	39330027	0
