# N  = 42319
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 61.1343
#
# run	success	duration[mus]	usedSteps
0	1	15500622	198309941
1	1	17500659	211156252
2	1	16674802	201370118
3	1	15494903	186647187
4	1	15437988	186781189
5	1	15484792	187036526
6	1	15480714	223163314
7	1	16652515	202010630
8	1	16915012	203781972
9	1	17723979	214103027
10	1	18946209	212596785
11	1	17014490	205445332
12	1	16573038	200057689
13	1	17920179	216038445
14	1	17452362	199483016
15	1	17487168	213864083
16	1	18214731	219706289
17	1	18985281	215896191
18	1	17004560	205387843
19	1	17249520	207405800
