# N  = 564539
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 117.283
#
# run	success	duration[mus]	usedSteps
0	1	40191143	329965071
1	1	33912356	403517033
2	1	33798878	404668550
3	1	40208880	343589429
4	1	33780154	392203669
5	1	33969746	345390907
6	1	33787698	408792832
7	1	33736636	407723664
8	1	42447799	363379156
9	1	33816023	405504489
10	1	33983222	408287073
11	1	33746519	406726402
12	1	33708033	406388797
13	1	33768023	408237717
14	0	102037857	0
15	1	33629812	406936028
16	1	33695187	406058926
17	1	33880634	409064406
18	0	103948511	0
19	1	39952187	402207909
