# N  = 3471353
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 155.083
#
# run	success	duration[mus]	usedSteps
0	1	61819352	458617250
1	1	70364337	521511491
2	1	68921749	511544497
3	1	69059381	512101875
4	1	68748093	507385715
5	1	70201220	520120420
6	1	56657529	586186752
7	1	69431299	514621869
8	1	66269281	592364833
9	1	66612051	493231457
10	1	67959229	504696467
11	1	68541023	508464359
12	1	72665888	437328921
13	1	62357499	549102413
14	1	56813455	567681810
15	1	67002208	496642365
16	1	65462605	485165593
17	1	57026550	570403512
18	1	67067504	497993703
19	1	56625341	567063366
