# N  = 3817
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 26.5624
#
# run	success	duration[mus]	usedSteps
0	1	16097207	0
1	1	7297271	98938033
2	1	7183519	97410725
3	1	7217877	98365868
4	1	7200421	97977024
5	1	7178528	97562052
6	1	7211319	98110347
7	1	7266456	98678139
8	1	7168578	97208251
9	1	7155108	97480151
10	1	7304332	99031961
11	1	7171234	97462292
12	1	7237184	98008000
13	1	7209277	98108605
14	1	7209944	98355171
15	1	7169779	97721694
16	1	7327783	99048405
17	1	7167651	97324170
18	1	7291026	98831127
19	1	7203257	97499284
