# N  = 60253
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 61.1343
#
# run	success	duration[mus]	usedSteps
0	1	14577936	160356043
1	1	14352509	173499829
2	1	16296494	196924667
3	1	14504396	175455926
4	1	14481586	175115518
5	1	16105001	194687539
6	1	14463317	175155482
7	1	14420572	174196578
8	1	14504917	176094749
9	1	14366286	173756103
10	0	38629012	0
11	1	14705027	177519299
12	1	14426269	174649765
13	1	14400731	174680555
14	1	14442745	174995507
15	1	14412555	174970363
16	1	17045496	205800820
17	1	14438045	191805016
18	1	14441310	191948217
19	1	14416184	174533076
