# N  = 3168391
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 155.083
#
# run	success	duration[mus]	usedSteps
0	1	67779938	586490810
1	1	64910479	480517264
2	1	64908784	480760655
3	1	68711037	509845080
4	1	72682413	508455102
5	1	65094393	481925018
6	1	75103149	457352330
7	1	68658449	512219806
8	1	65435095	484730419
9	1	67493054	499931787
10	1	65763009	487007429
11	1	65869727	491202048
12	1	71516697	478300188
13	1	88821435	526125823
14	1	52328854	468517518
15	1	52990280	554289329
16	1	70196159	519163123
17	1	76135217	450778256
18	1	54230295	558893335
19	1	87432226	494496099
