# N  = 783061
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 117.283
#
# run	success	duration[mus]	usedSteps
0	1	51363094	353624916
1	1	42852922	368371708
2	0	97118727	0
3	1	42800288	441566298
4	1	49708500	345279022
5	1	42882343	409501529
6	1	50784890	349328164
7	1	48700075	320453883
8	1	43088809	369226632
9	1	42552937	406598538
10	1	51049046	351415380
11	1	42781030	365612546
12	1	42774464	408259574
13	1	42755876	366594670
14	1	42688906	364835887
15	1	42830158	367083840
16	1	42776557	367714817
17	1	42975330	409444490
18	1	48585433	334408574
19	1	42851084	441476929
