# N  = 15877171
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 200.239
#
# run	success	duration[mus]	usedSteps
0	1	76562504	686573936
1	1	83660554	737329090
2	1	81192438	721550085
3	1	88170951	652518825
4	1	78695909	594519319
5	1	133894372	666250187
6	1	70240608	635258021
7	1	85455924	755230107
8	1	64606428	665243334
9	1	77410870	690063624
10	1	80798070	718379680
11	1	78473939	592240601
12	1	81441856	725158086
13	1	82575262	630630379
14	1	78232464	590006027
15	1	89471519	660241034
16	1	83485740	738178638
17	1	78590671	598121488
18	1	77812125	695191275
19	1	79033155	703805773
