# N  = 590221
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 117.283
#
# run	success	duration[mus]	usedSteps
0	1	27289258	335773436
1	1	27390327	336548421
2	1	27263354	336751961
3	1	25921072	319966898
4	1	28140792	344505095
5	1	27213575	334585883
6	1	20774101	296084521
7	1	28469105	349248386
8	1	25755324	317052516
9	1	27385370	336127536
10	1	29793474	363158251
11	1	29662731	361626610
12	1	28139282	348202715
13	1	28593564	350279081
14	1	29307524	358431321
15	1	26746066	329750591
16	1	20871071	296682473
17	1	20850688	296178532
18	1	24707180	307041449
19	1	25111417	310643600
