# N  = 793
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 15.7331
#
# run	success	duration[mus]	usedSteps
0	1	6470470	77005001
1	1	6396850	76644024
2	1	6453964	76911619
3	0	9821949	0
4	0	9726833	0
5	1	6416719	76684067
6	1	6453730	77002069
7	1	6461623	57341474
8	1	6506910	77408035
9	1	6453256	76865031
10	1	6479864	77260357
11	1	6438417	77232048
12	1	6448274	57401985
13	1	6474060	77176129
14	1	6481786	57353025
15	1	6456116	77187008
16	1	6467806	57497177
17	1	6512449	57280068
18	1	6430144	57113130
19	1	6436265	76820201
