# N  = 533342
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 117.283
#
# run	success	duration[mus]	usedSteps
0	1	76906443	224843344
1	1	77640880	201115988
2	1	88085030	226015462
3	0	102544885	0
4	1	84944533	222794461
5	1	84409335	323639930
6	1	94767026	252968761
7	1	84131919	217284932
8	1	76429667	203173600
9	1	76795489	214742631
10	1	77044895	224853284
11	1	76677409	297416498
12	1	76814260	210771300
13	1	79413409	313017535
14	1	85976763	229376931
15	0	104217165	0
16	1	77908885	205115408
17	1	84139403	219018907
18	1	84281842	222446367
19	1	86311166	236303761
