# N  = 55123
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 61.1343
#
# run	success	duration[mus]	usedSteps
0	1	16015770	193153280
1	1	20149055	215109415
2	1	20119105	207008812
3	1	13575053	209467605
4	1	13597687	197787206
5	1	13582307	197579476
6	1	13568303	196570607
7	1	13659387	197933366
8	1	13529678	196992928
9	1	13509094	196980163
10	1	13543580	197301550
11	1	15254586	221676954
12	1	19441171	252370739
13	1	13830128	201680859
14	1	19294358	266116866
15	1	16538599	200030552
16	1	13538066	209315073
17	1	16368215	230492182
18	1	14416927	174291708
19	1	15788017	190902147
