# N  = 14617
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 41.4782
#
# run	success	duration[mus]	usedSteps
0	1	13794951	155025808
1	1	13747239	162520479
2	0	24686762	0
3	1	13714454	162312030
4	1	13938513	153888902
5	1	13813988	162602767
6	1	13669052	161779770
7	1	13654283	161450448
8	0	24432179	0
9	1	13777075	162252932
10	1	14367499	163565173
11	1	14043259	160867015
12	1	13696006	161863265
13	1	13748709	162188223
14	1	13754488	161957613
15	0	24675173	0
16	1	13672590	161640910
17	1	13820071	163266760
18	1	13830067	162844494
19	1	13816353	152862086
