# N  = 803
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 15.7331
#
# run	success	duration[mus]	usedSteps
0	1	3113991	38008087
1	1	3091590	37586100
2	0	9601949	0
3	1	3083652	37687013
4	1	3172142	38588004
5	1	3106114	37939187
6	1	3125439	38184112
7	1	3096084	37668101
8	1	3118060	37983237
9	1	3129581	38143038
10	1	3161131	38345099
11	1	3085115	37771204
12	1	3105885	37939015
13	1	3125305	38321129
14	1	3152656	38432204
15	1	3135767	38023372
16	1	3107515	38006321
17	0	9609960	0
18	1	3099369	37984160
19	1	3122092	38244553
