# N  = 14685779
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 200.239
#
# run	success	duration[mus]	usedSteps
0	1	104229325	749798273
1	1	109361872	550683490
2	0	214093148	0
3	1	115487928	717646675
4	1	88399441	742240497
5	1	86439007	654191548
6	0	214857868	0
7	1	86220471	730373357
8	1	106460252	670361720
9	1	105652077	532741135
10	0	240793814	0
11	1	118719253	584069647
12	0	214430213	0
13	1	86437736	732073099
14	1	85931723	729096159
15	1	113340021	569470832
16	0	216881550	0
17	1	86135275	730294150
18	1	86507181	732955319
19	1	112417045	673377476
