# N  = 14351
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 41.4782
#
# run	success	duration[mus]	usedSteps
0	1	12036921	132077002
1	1	11146368	162792039
2	1	11177398	163288043
3	1	11158639	163204061
4	1	11562797	132899072
5	1	11062665	162358579
6	1	11097030	162578055
7	1	11145371	162698843
8	1	11043807	161807489
9	1	11074752	162225048
10	1	11086031	162112620
11	1	11006051	161293115
12	1	11193411	163038087
13	1	11129244	162475300
14	1	11030029	151245040
15	1	11137212	162862207
16	1	12868305	142252591
17	1	11182700	162900000
18	1	11152599	162842000
19	1	11151140	162690474
