# N1 = 66889
# N2 = 104723
# N  = 7004816747
# Nc = 80000
# Na = 1000
# Fc = 0.997
# kB = 8864.16
#
# run	success	duration[mus]	usedNa
0	0	15593930	0
1	1	620391	2850
2	1	2431759	11266
3	1	1879994	8711
4	0	18173892	0
5	1	2371906	11005
6	0	19378250	0
7	1	2198090	10172
8	1	2037619	9427
9	1	1764068	8152
10	0	18148463	0
11	0	19589770	0
12	1	1747367	8075
13	0	21790469	0
14	0	20397684	0
15	0	19031514	0
16	1	1493399	6908
17	1	1514191	7015
18	0	19503881	0
19	1	1198211	5552
20	1	1484805	6875
21	0	18948897	0
22	0	20772464	0
23	0	19149351	0
24	0	20002015	0
25	1	564143	2581
26	0	20181956	0
27	1	1935190	10145
28	1	1505264	6966
29	1	1603169	7408
30	1	2490910	11561
31	0	22617915	0
32	0	21868217	0
33	0	19054820	0
34	1	1378447	6368
35	0	19194443	0
36	1	1740400	8037
37	0	19114360	0
38	0	15276360	0
39	0	18924588	0
40	1	1347418	6206
41	0	19706553	0
42	0	22076484	0
43	0	20806108	0
44	0	18920822	0
45	1	41227	166
46	1	1706310	7908
47	0	18715266	0
48	0	20035320	0
49	1	1660481	7650
50	0	20644703	0
51	1	1456734	6748
52	0	18837083	0
53	1	1270380	5835
54	0	20345902	0
55	0	21998183	0
56	0	20505041	0
57	1	1038329	5428
58	0	19033151	0
59	1	1493657	6915
60	0	20737769	0
61	0	19500766	0
62	0	19654159	0
63	0	19477050	0
64	0	20508305	0
65	0	19030198	0
66	1	807017	3686
67	1	1742544	9159
68	1	1556699	7222
69	1	318247	1446
70	0	21880957	0
71	1	107976	468
72	1	893049	4131
73	0	15614629	0
74	1	1850752	8553
75	0	19792527	0
76	0	15711932	0
77	1	1650572	7610
78	0	18634867	0
79	1	609839	2787
80	0	19336483	0
81	0	20854059	0
82	1	1573500	7255
83	0	21967435	0
84	0	21179797	0
85	0	19180281	0
86	1	1787867	9402
87	0	15335142	0
88	0	19832352	0
89	1	829924	3826
90	0	15720658	0
91	0	19757460	0
92	0	15626756	0
93	1	2129427	9865
94	0	20238695	0
95	1	3104439	14379
96	1	1317803	6934
97	1	3000123	13876
98	0	20112646	0
99	1	1863473	8637
100	0	19123359	0
101	0	20961239	0
102	1	1228971	6462
103	1	3138183	14555
104	0	19301046	0
105	1	1615396	7453
106	0	19238827	0
107	0	22661539	0
108	0	21778530	0
109	0	20672350	0
110	1	1425815	6584
111	0	22072275	0
112	0	20813523	0
113	0	19962763	0
114	0	19841478	0
115	1	2465440	11409
116	1	913541	4231
117	1	2677362	12390
118	0	15416379	0
119	1	1370459	6326
120	1	876352	4058
121	0	21885870	0
122	0	20425527	0
123	0	19337394	0
124	1	3207873	14894
125	1	1783986	8255
126	0	22716150	0
127	0	21567096	0
128	1	1650117	7630
129	0	20287298	0
130	1	1453564	6715
131	1	1719138	7950
132	1	2094870	9700
133	1	1508323	6969
134	1	2521972	11683
135	0	19173452	0
136	1	1218682	5603
137	0	15723292	0
138	1	355884	1629
139	1	662362	3062
140	0	20539383	0
141	0	19260468	0
142	0	21821563	0
143	1	1726829	7932
144	0	22139014	0
145	0	21362848	0
146	1	2819866	13060
147	1	1308539	6054
148	0	20241161	0
149	0	20381967	0
150	1	1531280	7055
151	1	2652631	12271
152	1	1101639	5091
153	1	1901347	10005
154	1	1681996	7771
155	1	1246593	5764
156	0	20322518	0
157	1	1712978	9001
158	1	1597017	7375
159	0	18829830	0
160	1	1335835	7006
161	1	1370346	6339
162	0	19863884	0
163	1	1798259	8324
164	0	18814471	0
165	0	15496162	0
166	1	1716905	7941
167	1	1612011	7423
168	1	1969444	9114
169	1	1321711	6112
170	1	1352833	6271
171	0	19012368	0
172	0	19411632	0
173	0	18887722	0
174	1	2554984	11817
175	1	2448505	11324
176	0	19520581	0
177	0	19370693	0
178	1	1658369	7634
179	1	1532236	7077
180	1	1759826	8118
181	0	19260252	0
182	0	19171648	0
183	1	1111471	5840
184	0	19297709	0
185	0	21588257	0
186	0	22041684	0
187	0	20441056	0
188	0	22461462	0
189	1	2729188	12584
190	0	21880922	0
191	0	22639419	0
192	1	579043	2645
193	0	19338311	0
194	0	15671560	0
195	1	1671214	7731
196	0	18971191	0
197	0	19323051	0
198	1	1553958	8170
199	1	1186382	5488
200	0	19263483	0
201	0	21122382	0
202	0	18974186	0
203	0	18736942	0
204	0	15718456	0
205	1	2351763	10880
206	0	18995592	0
207	1	1526449	7055
208	1	1586543	7347
209	0	19707338	0
210	1	2000496	9240
211	1	1516324	6978
212	0	19066729	0
213	0	22460078	0
214	1	1741976	8041
215	1	1698940	7851
216	0	18680031	0
217	0	21487682	0
218	0	18752502	0
219	1	2189532	10135
220	1	1023311	4733
221	0	19859159	0
222	0	19555562	0
223	1	1743489	8040
224	1	1903551	8784
225	1	1609753	7457
226	0	18679309	0
227	0	21889513	0
228	1	1459798	7648
229	0	22854685	0
230	1	3347157	15497
231	1	1249928	5781
232	0	21797616	0
233	1	1396808	6454
234	1	1895569	8777
235	0	20665622	0
236	1	1288843	6749
237	0	19525911	0
238	0	20956028	0
239	1	1725763	7954
240	1	1174639	5435
241	1	1835132	8478
242	1	1707443	7900
243	1	1400972	6482
244	0	20108292	0
245	1	3565891	16524
246	0	15394246	0
247	0	19414814	0
248	0	19067542	0
249	0	21936270	0
250	0	19140696	0
251	1	1599488	7375
252	0	18818614	0
253	0	19546726	0
254	0	20838642	0
255	1	1965212	9062
256	1	1943336	9004
257	0	21662485	0
258	1	1679463	7753
259	0	20365739	0
260	0	21515659	0
261	1	1072027	5634
262	0	19882293	0
263	0	19579293	0
264	0	19098569	0
265	1	1533337	7092
266	0	19888537	0
267	1	1537584	7117
268	1	1110575	5136
269	0	20227777	0
270	1	1406008	7382
271	0	21908891	0
272	0	20167692	0
273	0	21333552	0
274	0	19646703	0
275	1	321872	1473
276	0	19314739	0
277	1	1180073	5409
278	0	22597658	0
279	1	1872522	8645
280	1	1774856	8208
281	0	21741088	0
282	0	19300292	0
283	0	19683654	0
284	1	1215431	5596
285	0	15591335	0
286	0	19752074	0
287	0	19665583	0
288	1	1737067	8022
289	0	21523657	0
290	0	20250119	0
291	1	1974811	9130
292	1	1346586	6207
293	1	1931291	8939
294	1	1475272	6826
295	0	21427222	0
296	1	1226702	5645
297	1	1299417	6017
298	1	1623959	7524
299	1	1520439	7044
300	1	2685956	12437
301	0	18610357	0
302	0	19971107	0
303	1	1490748	6896
304	0	18582583	0
305	1	1237543	5715
306	1	1118245	5174
307	1	1575470	7256
308	0	21219166	0
309	1	1636329	7554
310	0	22789344	0
311	1	1053580	4868
312	1	1030443	4739
313	1	631070	2920
314	0	19826128	0
315	1	1608071	7441
316	0	19898449	0
317	0	19486339	0
318	1	1648510	7591
319	0	22164669	0
320	0	20006590	0
321	1	1787808	9409
322	1	1360896	6298
323	0	19443334	0
324	0	19043471	0
325	0	15500340	0
326	0	20922452	0
327	1	1517597	6948
328	0	15682956	0
329	1	1067333	4918
330	0	19487991	0
331	0	22205809	0
332	0	20402480	0
333	1	2204144	10140
334	0	20355488	0
335	0	20160698	0
336	1	655480	3430
337	0	18832761	0
338	0	20333946	0
339	0	20059680	0
340	0	20480742	0
341	0	15549965	0
342	1	1604159	7314
343	0	20413200	0
344	0	15657716	0
345	1	1517314	6544
346	0	21014588	0
347	1	1496046	6855
348	0	19043842	0
349	0	19719057	0
350	0	20085715	0
351	0	19073993	0
352	1	1531342	7054
353	1	1537623	8102
354	0	19496455	0
355	1	2889202	13339
356	1	2771790	12771
357	0	20204260	0
358	0	18552332	0
359	1	1838849	8436
360	1	1202897	4960
361	1	1542652	7108
362	0	15440609	0
363	1	1528435	7030
364	0	15532745	0
365	1	1135903	5199
366	1	2390059	11022
367	0	22442009	0
368	0	20238714	0
369	0	22430187	0
370	1	1467902	7692
371	0	20795227	0
372	0	21009704	0
373	0	19295191	0
374	0	15239907	0
375	0	19381962	0
376	1	2947654	13576
377	0	18575666	0
378	0	19084911	0
379	0	19313258	0
380	1	1355471	6274
381	1	1566643	7253
382	0	19253469	0
383	1	1307506	6043
384	0	19544524	0
385	1	2615983	12112
386	0	20041209	0
387	1	1402834	6470
388	1	1787428	8278
389	1	1662148	8747
390	0	15375119	0
391	0	19001692	0
392	1	1562782	7216
393	0	21796975	0
394	0	20478625	0
395	1	1742488	8046
396	1	1529642	7096
397	1	1205006	5576
398	0	22242811	0
399	0	15532203	0
400	1	1434085	6637
401	1	3764181	17519
402	0	20422502	0
403	1	2591544	12061
404	1	1757632	8155
405	0	21449427	0
406	1	2085496	10956
407	0	15652537	0
408	0	19398225	0
409	0	22142993	0
410	0	22330216	0
411	1	1288869	5961
412	1	1185636	5479
413	1	658636	3045
414	1	1705783	7895
415	0	18854533	0
416	1	1153407	5338
417	1	649555	2986
418	0	19610732	0
419	0	18846311	0
420	1	1636287	7566
421	0	19136649	0
422	0	20620904	0
423	0	15609031	0
424	1	1356134	6267
425	1	1255406	5817
426	1	899785	4147
427	1	1729171	8008
428	1	1445110	6691
429	1	1145649	5300
430	0	18265182	0
431	0	15590589	0
432	1	1187680	6232
433	1	1338374	6196
434	0	18581347	0
435	0	19402300	0
436	0	15364980	0
437	1	850670	3906
438	0	19069578	0
439	0	19174540	0
440	1	1587786	7336
441	0	19467480	0
442	0	22617682	0
443	0	15618710	0
444	0	20250065	0
445	1	1961407	9050
446	0	18416596	0
447	1	180913	802
448	0	20099311	0
449	0	20147195	0
450	1	1417187	7417
451	0	22142353	0
452	0	19351721	0
453	0	15736602	0
454	1	1861009	8576
455	1	3057691	14183
456	1	3826509	17816
457	0	22462659	0
458	0	19426205	0
459	0	21764959	0
460	0	19406712	0
461	0	19837476	0
462	1	2102761	9715
463	1	1565040	7201
464	0	19578830	0
465	0	22190415	0
466	0	19072091	0
467	1	1676431	7740
468	0	23145768	0
469	0	19354854	0
470	1	1195281	5513
471	1	1250047	6575
472	1	2012019	9264
473	0	19727501	0
474	0	15448972	0
475	0	19675603	0
476	0	18819974	0
477	0	19862579	0
478	0	19713604	0
479	0	19736281	0
480	0	15547617	0
481	0	19688927	0
482	0	19577998	0
483	0	22777797	0
484	1	1158439	5310
485	0	15721060	0
486	1	1768359	8174
487	1	1360538	6317
488	0	20851096	0
489	1	1356839	6217
490	0	15419707	0
491	0	22548950	0
492	0	20842214	0
493	1	2477493	11443
494	0	19247593	0
495	0	20095150	0
496	0	20230437	0
497	0	20352842	0
498	0	15765126	0
499	1	1271476	5827
500	1	1018169	4692
501	0	21086977	0
502	0	21194195	0
503	0	15638917	0
504	0	20346191	0
505	0	18962250	0
506	0	18866071	0
507	0	21467656	0
508	0	19648338	0
509	1	1549975	7140
510	0	15764150	0
511	0	20130318	0
512	0	20859855	0
513	1	1302618	6849
514	0	19287780	0
515	1	2263922	10447
516	0	20709443	0
517	0	19190109	0
518	1	3562338	16517
519	1	1484620	6882
520	0	18681051	0
521	0	15528607	0
522	0	20556282	0
523	1	2224300	10264
524	1	1692917	7844
525	0	19054246	0
526	0	19577971	0
527	1	1809815	8380
528	0	20564295	0
529	1	1854230	8571
530	0	22635670	0
531	1	828214	3813
532	1	74101	327
533	0	18354613	0
534	0	22336936	0
535	0	21591659	0
536	0	20213815	0
537	0	21336703	0
538	0	20907242	0
539	1	1201591	5547
540	1	884145	4063
541	0	21249750	0
542	1	1760741	9233
543	1	1502806	6942
544	0	22310345	0
545	1	2002503	9284
546	1	1418276	6572
547	0	19751524	0
