# N1 = 66889
# N2 = 104723
# N  = 7004816747
# Nc = 80000
# Na = 1000
# Fc = 0.997
# kB = 21952
#
# run	success	duration[mus]	usedNa
0	0	15469386	0
1	1	746048	3447
2	0	19180857	0
3	0	19682463	0
4	0	22235827	0
5	1	1832849	8467
6	0	20212917	0
7	1	2155892	9976
8	1	2988799	13782
9	0	19172798	0
10	1	1754403	8091
11	1	1950208	9028
12	0	20850443	0
13	1	2468903	11383
14	1	944488	4377
15	1	2272712	10539
16	1	1476743	6837
17	1	2901126	13449
18	1	3680308	17137
19	0	15485515	0
20	1	2020143	9361
21	1	1627683	7542
22	0	19591026	0
23	0	20416260	0
24	0	20053770	0
25	0	21192400	0
26	1	1964749	10331
27	0	20463185	0
28	0	22415696	0
29	0	19854701	0
30	1	1838305	8497
31	1	1683287	7794
32	0	20016082	0
33	0	21527975	0
34	1	1593996	7303
35	0	22084956	0
36	1	1869987	8646
37	1	1950821	9026
38	1	2100552	9711
39	0	18652293	0
40	0	19989440	0
41	0	15365533	0
42	1	1601349	7414
43	1	1950144	9043
44	0	18233002	0
45	0	19498858	0
46	1	1744545	8077
47	0	19685919	0
48	0	15833730	0
49	0	19302127	0
50	0	18829928	0
51	1	1968122	9102
52	0	19091535	0
53	0	21540030	0
54	0	19605681	0
55	0	15514985	0
56	1	2559403	11873
57	1	2652535	12302
58	0	18316914	0
59	0	19419866	0
60	0	20329732	0
61	1	513862	2356
62	1	3828066	17665
63	1	2237311	10379
64	0	15487387	0
65	1	1704786	7871
66	1	1923346	8888
67	0	19198228	0
68	0	18673072	0
69	0	20819417	0
70	0	15719904	0
71	0	18721099	0
72	0	20355246	0
73	0	15743339	0
74	0	15556331	0
75	0	18956753	0
76	1	2744412	12720
77	1	1625944	7543
78	0	19256014	0
79	0	18710422	0
80	0	19532465	0
81	0	19349685	0
82	0	19051835	0
83	1	2138092	9918
84	0	18458983	0
85	1	3196648	14835
86	0	20244824	0
87	0	20678089	0
88	0	18767328	0
89	1	2617186	12111
90	0	19938940	0
91	0	18952894	0
92	0	18600991	0
93	0	20278994	0
94	0	15627077	0
95	0	19130027	0
96	1	2316978	10738
97	1	2713434	12613
98	1	1937991	8966
99	0	20451435	0
100	0	18778360	0
101	1	3259941	15083
102	0	19500616	0
103	0	20359358	0
104	0	18448911	0
105	1	2010312	9321
106	1	953578	4409
107	0	19082091	0
108	0	15621474	0
109	0	18722736	0
110	0	19520771	0
111	0	19794056	0
112	0	22139563	0
113	0	19640350	0
114	0	19843655	0
115	1	2294964	10620
116	0	20235661	0
117	0	18966521	0
118	1	1700740	8921
119	0	20245533	0
120	1	2119465	9821
121	1	2033368	9416
122	1	1936229	8982
123	0	19803847	0
124	0	18674465	0
125	1	858796	3961
126	0	20025620	0
127	1	2490751	11529
128	0	19356147	0
129	0	20100139	0
130	0	20087232	0
131	1	2668649	12328
132	1	1755532	8128
133	1	2074938	9614
134	1	2013956	9307
135	1	1906313	8834
136	0	18607043	0
137	1	823303	3811
138	1	1635230	7577
139	0	22397750	0
140	1	1604667	7421
141	1	2731307	12658
142	1	2146082	9950
143	0	20318488	0
144	1	1789255	8291
145	1	2096882	9731
146	0	19577995	0
147	0	18735441	0
148	0	15439512	0
149	0	19266763	0
150	1	1107319	5807
151	0	19139993	0
152	0	18995085	0
153	1	2576882	11856
154	0	19296741	0
155	1	906591	4153
156	1	1858011	8548
157	1	1845865	8516
158	1	1859412	8550
159	0	19204105	0
160	1	2641453	12166
161	0	22343505	0
162	1	2103641	11064
163	0	21212554	0
164	0	22492342	0
165	0	15501501	0
166	1	1838270	8488
167	1	1524248	7992
168	1	2390891	10985
169	1	1994707	9168
170	1	689600	3177
171	0	18850887	0
172	1	2889295	13283
173	1	1665844	7688
174	0	19964940	0
175	0	21743008	0
176	1	1349127	6204
177	0	18910130	0
178	0	18845117	0
179	1	2679124	12335
180	0	19686359	0
181	0	18945238	0
182	1	1813956	8342
183	0	19493775	0
184	0	19723791	0
185	0	21497507	0
186	0	21123132	0
187	1	2020028	9304
188	0	21380517	0
189	0	19765048	0
190	1	468927	2131
191	0	19351616	0
192	0	20263199	0
193	0	19432478	0
194	0	22490124	0
195	1	1260667	5742
196	1	991577	5187
197	0	22311144	0
198	0	21709428	0
199	0	21854902	0
200	1	2133699	9816
201	0	20492603	0
202	1	1977718	9077
203	0	15447345	0
204	0	21815287	0
205	1	2289375	10559
206	0	19398262	0
207	0	22478228	0
208	1	1882791	8668
209	1	273589	1245
210	1	4025734	18591
211	1	1552719	7408
212	0	23062497	0
213	0	22113928	0
214	1	1540261	7093
215	0	21088358	0
216	1	3084744	14261
217	0	21080107	0
218	1	1692594	7786
219	0	20768957	0
220	1	1433426	6600
221	1	2919255	13445
222	1	3832167	17599
223	0	19415153	0
224	1	1817123	8325
225	1	2245606	10361
226	0	19022840	0
227	0	19140770	0
228	0	19582574	0
229	1	2277373	10484
230	0	20100109	0
231	1	833165	3812
232	0	20134072	0
233	0	22388405	0
234	1	2353061	10855
235	1	1738059	7999
236	1	1859243	9798
237	0	21598870	0
238	1	2543744	11696
239	0	20971760	0
240	0	15545176	0
241	1	1533380	8073
242	1	2409310	11106
243	0	19004901	0
244	1	2306015	10592
245	1	1457162	6686
246	0	21706371	0
247	0	15578633	0
248	1	1789038	9399
249	1	2000505	9206
250	1	2184272	10081
251	0	19151148	0
252	0	21892506	0
253	0	22103780	0
254	0	21956746	0
255	0	19469722	0
256	1	2142068	9859
257	1	2168998	9991
258	1	1179424	5437
259	0	19975948	0
260	0	20735205	0
261	0	21252637	0
262	0	22248624	0
263	1	2012161	9272
264	0	22409825	0
265	0	21717753	0
266	1	823306	3772
267	1	2110394	9737
268	0	21116591	0
269	0	22018492	0
270	1	1788630	8250
271	1	1979206	9095
272	1	1081201	4974
273	0	22141621	0
274	1	1974100	9084
275	1	303757	1385
276	0	15533378	0
277	0	19818819	0
278	1	4047116	18699
279	0	20108501	0
280	0	19460168	0
281	1	1753535	9178
282	0	20188432	0
283	1	1762410	9283
284	1	1885697	8744
285	0	19652929	0
286	1	2703769	12504
287	0	18899843	0
288	1	2233154	10313
289	1	2103455	9754
290	0	19758905	0
291	0	18933190	0
292	1	1842225	8514
293	1	2217210	10271
294	1	2213396	10256
295	0	18902253	0
296	1	1423878	7463
297	1	2257997	10474
298	0	21090214	0
299	1	2324429	10740
300	0	18190135	0
301	1	1986716	9226
302	1	2583483	11989
303	0	19140012	0
304	0	19365520	0
305	0	15645005	0
306	0	20150894	0
307	0	19383368	0
308	0	15391789	0
309	1	1905783	8829
310	0	18568992	0
311	0	21241152	0
312	1	1869531	8650
313	1	1821068	8366
314	0	20026463	0
315	1	1962619	9089
316	1	2989765	13853
317	0	18730508	0
318	0	18875990	0
319	1	3077146	14262
320	1	1891018	8773
321	0	18568423	0
322	0	15557989	0
323	1	2067070	9577
324	1	833411	3845
325	0	19213998	0
326	0	21272058	0
327	1	3886282	18152
328	1	1030815	4766
329	0	18981572	0
330	1	2131262	9847
331	0	19548656	0
332	0	19247694	0
333	0	22787801	0
334	0	15480033	0
335	0	20272210	0
336	1	39417	156
337	0	18781640	0
338	1	2098234	9718
339	1	917545	4249
340	0	20882722	0
341	1	1766775	8173
342	1	1887529	8740
343	0	20069104	0
344	1	2022161	9343
345	0	19198821	0
346	1	1810040	8364
347	1	1541910	7125
348	0	19396763	0
349	1	2126156	11180
350	0	18986253	0
351	0	15629598	0
352	1	1151582	5336
353	1	440320	2021
354	0	18669548	0
355	1	1941062	8980
356	0	18739849	0
357	1	699069	3238
358	1	2029536	9415
359	1	2053773	9524
360	0	19195505	0
361	0	20618375	0
362	0	19271942	0
363	0	18618614	0
364	1	1916636	8791
365	0	19938904	0
366	0	18573520	0
367	0	19086080	0
368	0	22505167	0
369	0	21267564	0
370	0	22128102	0
371	0	21683403	0
372	1	2079414	9617
373	0	20164406	0
374	0	21205883	0
375	0	20669137	0
376	1	2034332	9421
377	1	1480484	6825
378	1	755377	3977
379	0	15673443	0
380	0	18978548	0
381	1	1105462	5113
382	1	2037479	9455
383	1	3984000	18435
384	1	363764	1666
385	0	22216584	0
386	0	15475819	0
387	1	496081	2240
388	1	1366452	7206
389	0	21421603	0
390	1	342978	1756
391	0	22771248	0
392	1	1613347	7458
393	1	2008211	9326
394	1	2652234	12296
395	0	19333796	0
396	0	19244737	0
397	1	1305683	6036
398	0	18782443	0
399	1	1081399	4994
400	0	20226037	0
401	1	4588296	21150
402	0	19197661	0
403	1	2259031	10461
404	0	22221356	0
405	0	15440050	0
406	1	2277270	10578
407	1	1766924	8181
408	0	19314604	0
409	0	21238808	0
410	1	2081843	9648
411	0	21064984	0
412	1	987248	4556
413	1	1927738	8941
414	0	18761508	0
415	0	21899357	0
416	0	22776924	0
417	1	1906534	10042
418	0	22277481	0
419	1	1671640	7661
420	1	3874029	17912
421	1	1832221	9652
422	1	3646052	16823
423	1	2536197	11674
424	0	15350405	0
