# N1 = 66889
# N2 = 104723
# N  = 7004816747
# Nc = 80000
# Na = 1000
# Fc = 0.997
# kB = 19588.1
#
# run	success	duration[mus]	usedNa
0	0	19010105	0
1	0	18696562	0
2	1	1586269	7351
3	0	18908413	0
4	1	1863104	8607
5	0	20748166	0
6	1	413192	1893
7	0	18823959	0
8	0	19605242	0
9	0	19796755	0
10	1	309518	1410
11	1	1505865	6948
12	1	2358965	10932
13	1	1858499	8611
14	1	1806818	9524
15	1	3670070	17095
16	0	19631592	0
17	0	19017532	0
18	0	15448073	0
19	1	686216	3154
20	0	18656770	0
21	0	22791518	0
22	1	1529979	7096
23	0	19893988	0
24	0	20205516	0
25	1	1993760	10496
26	1	1328202	6127
27	0	18786105	0
28	1	1929052	8868
29	0	19278280	0
30	0	20590741	0
31	0	18965507	0
32	0	19015640	0
33	0	15644186	0
34	0	18923229	0
35	1	2065443	10859
36	0	15470035	0
37	1	1682680	7734
38	0	20626047	0
39	0	18861034	0
40	0	20372109	0
41	1	2184050	10055
42	1	1472733	6790
43	1	2184318	10084
44	0	15643516	0
45	1	1156851	5315
46	1	1944093	8964
47	0	20320679	0
48	1	2812264	13016
49	1	1908446	8797
50	0	18958221	0
51	1	1381080	6358
52	1	2253801	10383
53	0	22799377	0
54	1	1748027	8025
55	1	1601473	7397
56	0	20321753	0
57	0	19178048	0
58	1	1903628	8765
59	0	21743339	0
60	1	1473328	6777
61	1	3636880	16655
62	1	1875973	8656
63	0	22342166	0
64	0	21256541	0
65	1	1024015	4700
66	0	22376107	0
67	0	19996296	0
68	0	21926007	0
69	1	1028368	4732
70	1	1556342	7187
71	0	20747108	0
72	0	21968371	0
73	0	22386041	0
74	0	19711103	0
75	1	1278857	6721
76	0	19272663	0
77	0	18857950	0
78	1	2102827	9666
79	1	3577880	16589
80	0	22318935	0
81	0	19551503	0
82	0	20064627	0
83	0	20049503	0
84	1	1971451	9055
85	0	19516990	0
86	1	1740119	8017
87	1	1503754	6929
88	0	19498009	0
89	0	19901396	0
90	1	1309360	6022
91	1	2048230	9446
92	0	19918676	0
93	0	15667859	0
94	1	1374714	7239
95	0	20740617	0
96	0	19503187	0
97	1	2980002	13813
