# N1 = 12195257
# N2 = 13834103
# N  = 168710441449471
# Nc = 1300000
# Na = 600
# Fc = 0.997
# kB = 1553.86
#
# run	success	duration[mus]	usedNa
0	0	426204170	0
1	0	435573362	0
2	0	414612298	0
3	0	342172511	0
4	0	385936514	0
5	0	342080976	0
6	0	342486857	0
7	0	416392980	0
8	0	342239694	0
9	0	394602962	0
10	0	413715507	0
11	0	422433341	0
12	0	461262618	0
13	0	433219118	0
14	0	342244482	0
15	0	416765397	0
16	0	342361979	0
17	0	398911968	0
18	0	390231486	0
19	0	466095392	0
20	0	371381219	0
21	0	345424719	0
22	0	350846280	0
23	0	415098935	0
24	0	357672474	0
25	0	400183320	0
26	0	427906057	0
27	0	409442957	0
28	0	413596617	0
29	0	390929463	0
30	0	363942893	0
31	0	430780078	0
32	0	374006460	0
33	0	431570518	0
34	0	384012520	0
35	0	389713553	0
36	0	380412295	0
37	0	419008944	0
38	0	384511693	0
39	0	391576893	0
40	0	342148757	0
41	0	414401666	0
42	0	420442339	0
43	0	342271425	0
44	0	415896219	0
45	0	409829658	0
46	0	342152220	0
47	0	341969702	0
48	0	408188495	0
49	0	362848177	0
