# N1 = 66889
# N2 = 104723
# N  = 7004816747
# Nc = 80000
# Na = 1000
# Fc = 0.997
# kB = 21952
#
# run	success	duration[mus]	usedNa
0	1	1970465	9095
1	1	2434521	11275
2	0	20819308	0
3	1	2155100	9988
4	0	19500451	0
5	1	2551761	13415
6	1	2104213	9745
7	0	21414875	0
8	1	1528834	7063
9	1	1728495	8004
10	0	18774322	0
11	1	2535651	11736
12	1	2234435	11739
13	0	15640808	0
14	1	2611249	12111
15	1	1855188	8610
16	1	2061047	9564
17	1	2108346	9774
18	0	19320590	0
19	0	19491001	0
20	0	21255481	0
21	1	2088963	10989
22	1	1968878	9083
23	0	20584086	0
24	0	19538922	0
25	0	19524945	0
26	0	22230666	0
27	0	20829009	0
28	0	19088816	0
29	0	19297194	0
30	0	18796442	0
31	1	2690887	12477
32	1	2363012	10890
33	1	2241609	10380
34	0	19849341	0
35	1	2217193	10221
36	0	21394542	0
37	0	20195524	0
38	1	2160962	11363
39	0	19769234	0
40	1	1861714	9810
41	1	1939772	8980
42	1	2272987	10532
43	1	1885270	8701
44	1	1702702	7895
45	1	1530981	7078
46	0	19726189	0
47	1	3201027	14817
48	0	19039560	0
49	0	18700088	0
50	1	2556819	11842
51	0	20223069	0
52	1	2085327	9665
53	1	2603021	12058
54	0	22080744	0
55	1	1695698	7852
56	1	1095003	5760
57	1	3248696	15056
58	0	20069010	0
59	0	22321746	0
60	1	1503205	6969
61	0	19753873	0
62	0	20267946	0
63	0	22068061	0
64	1	2097172	9705
65	0	21742387	0
66	0	21893455	0
67	1	1809231	8374
68	1	3679972	17020
69	0	19536653	0
70	1	1948683	9014
71	1	3519309	16364
72	1	1107027	5807
73	0	22588056	0
74	0	20528464	0
75	0	15725860	0
76	0	20999933	0
77	1	2374924	11017
78	1	1010369	4657
79	1	2113712	9801
80	1	1750135	8113
81	0	19605694	0
82	1	2004724	9269
83	0	18508749	0
84	1	1498706	6918
85	1	1510423	6996
86	0	19219420	0
87	0	16040110	0
88	0	19660545	0
89	1	2438646	11200
90	1	2848811	13218
91	0	19177292	0
92	0	19254287	0
93	0	18971428	0
94	0	20104343	0
95	0	18809556	0
96	0	15611237	0
97	1	1831762	8486
98	0	19144225	0
99	0	20354474	0
100	0	18196124	0
101	1	2874329	13270
102	0	19181406	0
103	0	18854370	0
104	1	3325219	15383
105	0	18274432	0
106	0	18982679	0
107	1	2907925	13433
108	1	1816599	9561
109	1	1634699	7576
110	0	18942086	0
111	0	18791331	0
112	1	1640830	7579
113	1	1440600	6688
114	1	2381651	11052
115	1	2380404	11030
116	1	1796769	8324
117	0	18947298	0
118	1	1264602	5835
119	0	19196192	0
120	1	22405	79
121	0	19767722	0
122	0	20776089	0
