# N1 = 66889
# N2 = 104723
# N  = 7004816747
# Nc = 80000
# Na = 1000
# Fc = 0.997
# kB = 64
#
# run	success	duration[mus]	usedNa
0	0	20145927	0
1	0	19424436	0
2	0	20006544	0
3	0	19743260	0
4	0	15447349	0
5	0	18636606	0
6	0	19861752	0
7	0	19203691	0
8	0	18722320	0
9	0	19280928	0
10	0	18868349	0
11	0	19854835	0
12	0	21275979	0
13	0	19058403	0
14	0	22685268	0
15	0	15378515	0
16	0	20708876	0
17	0	21863977	0
18	0	15414350	0
19	0	21223783	0
20	0	19377301	0
21	0	19524551	0
22	0	19442019	0
23	0	18972079	0
24	0	19265742	0
25	0	19412849	0
26	0	19453741	0
27	0	20574751	0
28	0	19462632	0
29	0	18949498	0
30	0	18717708	0
31	0	15723376	0
32	0	21931353	0
33	0	21493517	0
34	0	19473152	0
35	0	22161356	0
36	0	20291755	0
37	0	20291886	0
38	0	21388965	0
39	0	20571014	0
40	0	15634483	0
41	0	20739480	0
42	0	15677979	0
43	0	18657978	0
44	1	47924	187
45	0	20439815	0
46	0	19520675	0
47	0	20837810	0
48	0	21144408	0
49	0	19080523	0
50	0	19569161	0
51	0	19349682	0
52	0	19780458	0
53	0	18863494	0
54	0	19291363	0
55	0	19101462	0
56	0	22743272	0
57	0	19211960	0
58	0	19236948	0
59	0	18862240	0
60	0	21313138	0
61	0	20077853	0
62	0	20509932	0
63	0	22190786	0
64	0	15617420	0
65	0	19560579	0
66	0	19543275	0
67	0	15593557	0
68	0	20079079	0
69	0	20233719	0
70	0	19768661	0
71	0	19712173	0
72	0	21549238	0
73	0	20968217	0
74	0	19894028	0
75	0	20941597	0
76	0	20002593	0
77	0	22568405	0
78	0	20376894	0
79	0	15670819	0
80	0	19660016	0
81	0	22244536	0
82	0	15588771	0
83	0	20696000	0
84	0	22434183	0
85	0	20827185	0
86	0	19408544	0
87	0	19300421	0
88	0	19156006	0
89	0	21625973	0
90	0	18067449	0
91	0	15348217	0
92	0	15600777	0
93	0	21292117	0
94	0	20768178	0
95	0	22505740	0
96	0	21063566	0
97	0	21220910	0
98	0	19050399	0
99	0	15396833	0
100	0	22136934	0
101	0	21500353	0
102	0	22180943	0
103	0	19732041	0
104	0	19165858	0
105	0	20490546	0
106	0	20921291	0
107	0	15808415	0
108	0	21176153	0
109	0	20644625	0
110	0	20224769	0
111	0	15785636	0
112	0	19012530	0
113	0	19659650	0
114	0	19340704	0
115	0	15960700	0
116	0	15603492	0
117	0	18943685	0
118	0	15098664	0
119	0	19030127	0
120	0	19233739	0
121	0	21636661	0
122	0	19539666	0
123	0	19392735	0
124	0	19331996	0
125	0	20235671	0
126	0	19452839	0
127	0	20371761	0
128	0	19561513	0
129	0	20295462	0
130	0	15578659	0
131	0	19133212	0
132	0	15649616	0
133	0	19270712	0
134	0	19220679	0
135	0	18871140	0
136	0	19368802	0
137	0	15907178	0
138	0	19465080	0
139	0	19429723	0
140	0	15926159	0
141	0	19373271	0
142	0	19101140	0
143	0	15569786	0
144	0	15698018	0
145	0	21033537	0
146	0	19911010	0
147	0	20402768	0
148	0	20039755	0
149	0	19253468	0
150	0	19103322	0
151	0	15582289	0
152	0	21085623	0
153	0	19920130	0
154	0	21529992	0
155	0	19203217	0
156	0	19562150	0
157	0	19984680	0
158	0	19328049	0
159	0	15669598	0
160	0	19670335	0
161	0	19350737	0
162	0	22408815	0
163	0	20807150	0
164	0	20265515	0
165	0	19585116	0
166	0	20526959	0
167	0	20352380	0
168	0	21374420	0
169	0	19484745	0
170	0	21005296	0
171	0	19647519	0
172	0	21638744	0
173	0	18883039	0
174	0	19521988	0
175	0	21522340	0
176	0	20894931	0
177	0	21417657	0
178	0	16071923	0
179	0	18905783	0
180	0	19658958	0
181	0	18425170	0
182	0	19149235	0
183	0	15719292	0
184	0	19898774	0
185	0	19150179	0
186	0	18850084	0
187	0	19596099	0
188	0	19149051	0
189	0	19722760	0
190	0	22194311	0
191	0	15902976	0
192	0	20681193	0
193	0	19916627	0
194	0	22708243	0
195	0	20376578	0
196	0	21583352	0
197	0	20173546	0
198	0	20355330	0
199	0	19354119	0
200	0	19198736	0
201	0	20004647	0
202	0	19279893	0
203	0	19170638	0
204	0	20003074	0
205	0	18528944	0
206	0	19123208	0
207	0	19333012	0
208	0	15921305	0
209	0	18827445	0
210	0	19170988	0
211	0	19500672	0
212	0	18795201	0
213	0	22042478	0
214	0	20010378	0
215	0	18767627	0
216	0	19406823	0
217	0	20978339	0
218	0	20259343	0
219	0	19915040	0
220	0	22328687	0
221	0	20846805	0
222	0	21045927	0
223	0	22161602	0
224	0	19867479	0
225	0	21925445	0
226	0	21018465	0
227	0	15740402	0
228	0	15791866	0
229	0	18971142	0
230	0	18531961	0
231	0	21541153	0
232	0	19742590	0
233	0	15517086	0
234	0	19244529	0
235	0	20028613	0
236	0	19343573	0
237	0	15367725	0
238	0	19599564	0
239	0	19751436	0
240	0	19863671	0
241	0	19567976	0
242	0	21548411	0
243	0	22078630	0
244	0	21692909	0
245	0	20444758	0
246	0	21113420	0
247	0	20855505	0
248	0	22023106	0
249	0	22463655	0
250	0	21885253	0
251	0	20695918	0
252	0	20718389	0
253	0	19648931	0
254	0	20736196	0
255	0	20875533	0
256	0	20064650	0
257	0	19377723	0
258	0	20735125	0
259	0	20135725	0
260	0	19256861	0
261	0	22709741	0
262	0	21084094	0
263	0	15467418	0
264	0	19657707	0
265	0	15919514	0
266	0	18924856	0
267	0	18933195	0
268	0	19187339	0
269	0	18838731	0
270	0	19524780	0
271	0	15540346	0
272	0	21498939	0
273	0	19271717	0
274	0	19202201	0
275	0	18604261	0
276	0	18613732	0
277	0	19290725	0
278	0	20290742	0
279	0	21668915	0
280	0	22214264	0
281	0	22068496	0
282	0	19860871	0
283	0	15632778	0
284	0	20300327	0
285	0	20980298	0
286	0	20530188	0
287	0	20702987	0
288	0	21057223	0
289	0	20346172	0
290	0	22329220	0
291	0	20291798	0
292	0	21825219	0
293	0	22690294	0
294	0	22092789	0
295	0	21373236	0
296	0	20082712	0
297	0	20046375	0
298	0	15554154	0
299	0	20712473	0
300	0	20347537	0
301	0	20489172	0
302	0	20885144	0
303	0	22497545	0
304	0	21334424	0
305	0	15773643	0
306	0	20478914	0
307	0	20307790	0
308	0	21943864	0
309	0	20488430	0
310	0	19469389	0
311	0	21526343	0
312	0	21290840	0
313	0	21558031	0
314	0	22296778	0
315	0	15776785	0
316	0	19482894	0
317	0	20063377	0
318	0	20151809	0
319	0	19619453	0
320	0	18624543	0
321	0	22146523	0
322	0	19847203	0
323	0	15661388	0
324	0	23117558	0
325	0	20160762	0
326	0	22464807	0
327	0	21030156	0
328	0	22347476	0
329	0	22193480	0
330	0	17146627	0
331	0	21532440	0
332	0	20955788	0
333	0	15548533	0
334	0	15683058	0
335	0	19108949	0
336	0	19265429	0
337	0	22193798	0
338	0	18874340	0
339	0	15701558	0
340	0	16282063	0
341	0	21715603	0
342	0	22331223	0
343	0	16741686	0
344	0	15307213	0
345	0	19419309	0
346	0	21332416	0
347	0	15913786	0
348	0	22470940	0
349	0	15673535	0
350	0	21596670	0
351	0	22603707	0
352	0	15708186	0
353	0	20985884	0
354	0	19043321	0
355	0	20282388	0
356	0	19901267	0
357	0	19294114	0
358	0	19393067	0
359	0	22138901	0
360	0	22645312	0
361	0	20706694	0
362	0	21427243	0
363	0	22234903	0
364	0	17908318	0
365	0	15294883	0
366	0	20258129	0
367	0	20558637	0
368	0	21361668	0
369	0	22100706	0
370	0	19132806	0
371	0	22316724	0
372	0	19793502	0
373	0	15551920	0
374	0	21678972	0
375	0	20914778	0
376	0	21491185	0
377	0	20146915	0
378	0	20003875	0
379	0	19690272	0
380	0	23009115	0
381	0	22377643	0
382	0	21957258	0
383	0	15926826	0
384	0	20401528	0
385	0	20064543	0
386	0	19128249	0
387	0	21733780	0
388	0	15574728	0
389	0	19048021	0
390	0	18752672	0
391	0	20070322	0
392	0	19383066	0
393	0	18659167	0
394	0	20501744	0
395	0	19359023	0
396	0	21452403	0
397	0	15760645	0
398	0	15457966	0
399	0	19747192	0
400	0	20207603	0
401	0	19467346	0
402	0	19385792	0
403	0	19209287	0
404	0	19425396	0
405	0	20927878	0
406	0	20539730	0
407	0	18906844	0
408	0	18397945	0
409	0	19132990	0
410	0	18684929	0
411	0	22066991	0
412	0	22053555	0
413	0	20447151	0
414	0	21814599	0
415	0	22710031	0
416	0	22243353	0
417	0	20958643	0
418	0	20049125	0
419	0	15435604	0
420	0	19212238	0
421	0	19326560	0
422	0	20161865	0
423	0	19074851	0
424	0	19248949	0
425	0	20099178	0
426	0	19148056	0
427	0	19208811	0
428	0	21782444	0
429	0	20359733	0
430	0	21568143	0
431	0	20913269	0
432	0	19582361	0
433	0	19183370	0
434	0	20056239	0
435	0	19656918	0
436	0	19057725	0
437	0	15171741	0
438	0	15404570	0
439	0	22642281	0
440	0	21709742	0
441	0	21238310	0
442	1	9255	19
443	0	22202465	0
444	0	16142385	0
445	0	20073269	0
446	0	20339182	0
447	0	21522700	0
448	0	20401403	0
449	0	19849582	0
450	0	19329657	0
451	0	15369006	0
452	0	15739728	0
453	0	18340715	0
454	0	19192704	0
455	0	19804103	0
456	0	19179688	0
457	0	19090916	0
458	0	15348382	0
459	0	19985457	0
460	0	18646018	0
461	0	19562439	0
462	0	18815282	0
463	0	19681506	0
464	0	19412713	0
465	0	15559567	0
466	0	17734269	0
467	0	20894684	0
468	0	19239959	0
469	0	20729808	0
470	0	15578062	0
471	0	18811752	0
472	0	20351350	0
473	0	19608281	0
474	0	19843891	0
475	0	18050391	0
476	0	20051372	0
477	0	20505402	0
478	0	19010137	0
479	0	15672694	0
480	0	18697966	0
481	0	19469697	0
482	0	17899594	0
483	0	19998725	0
484	0	15762599	0
485	0	19467618	0
486	0	22341389	0
487	0	15913504	0
488	0	22812866	0
489	0	15261772	0
490	0	20826097	0
491	0	19683982	0
492	0	22791419	0
493	0	20769964	0
494	0	20192615	0
495	0	15836584	0
496	0	21857529	0
497	0	21164318	0
498	0	19322794	0
499	0	19519930	0
500	0	15585801	0
501	0	22007348	0
502	0	19961288	0
503	0	22587678	0
504	0	20888844	0
505	0	19794824	0
506	0	15512655	0
507	0	19335772	0
508	0	19642404	0
509	0	20642841	0
510	0	19787610	0
511	0	19208925	0
512	0	15474528	0
513	0	18856965	0
514	0	18972365	0
515	0	19142260	0
516	0	19644957	0
517	0	21793734	0
518	0	20196753	0
519	0	19054125	0
520	0	19566894	0
521	0	20146293	0
522	0	20188018	0
523	0	15211992	0
524	0	19333400	0
525	0	19426900	0
526	0	21861524	0
527	0	21900643	0
528	0	15734840	0
529	0	19864332	0
530	0	18321349	0
531	0	18697657	0
532	0	19560689	0
533	0	21939652	0
534	0	20728325	0
535	0	19169850	0
536	0	22025442	0
537	0	19451435	0
538	0	21010698	0
539	0	15969573	0
540	0	20491011	0
541	0	19491598	0
542	0	21754441	0
543	0	15589172	0
544	0	20077241	0
545	0	19202244	0
546	0	18829823	0
547	0	18999208	0
548	0	19248709	0
549	0	19832053	0
550	0	16017068	0
551	0	19953619	0
552	0	15622612	0
553	0	20737610	0
554	0	15694448	0
555	0	19016473	0
556	0	21020186	0
557	0	20630184	0
558	0	19355800	0
559	0	20514209	0
560	0	18902913	0
561	0	19997880	0
562	0	19728364	0
563	0	18681781	0
564	0	18696914	0
565	0	21385388	0
566	0	21360096	0
567	0	20900590	0
568	0	19408234	0
569	0	15561807	0
570	0	18938059	0
571	0	19102603	0
572	0	19327973	0
573	0	18565365	0
574	0	19700620	0
575	0	19852843	0
576	0	19304187	0
577	0	19351954	0
578	0	19037227	0
579	0	22451298	0
580	0	15315367	0
581	0	20832463	0
582	0	15399525	0
583	0	23004597	0
584	0	20048391	0
585	0	20121894	0
586	0	15633217	0
587	0	20001148	0
588	0	22246468	0
589	0	21978826	0
590	0	19627793	0
591	0	19296346	0
592	0	20750448	0
593	0	19356168	0
594	0	20495079	0
595	0	19212604	0
596	0	19477511	0
597	0	19061950	0
598	0	20760109	0
599	0	22159538	0
600	0	21401174	0
601	0	21104951	0
602	0	22783352	0
603	0	16063237	0
604	0	18992628	0
605	0	19317365	0
606	0	15497909	0
607	0	21142837	0
608	0	20403361	0
609	0	19612315	0
610	0	19845184	0
611	0	20360654	0
612	0	20997233	0
613	0	19379337	0
614	0	19822523	0
615	0	19281365	0
616	0	19312070	0
617	0	20612058	0
618	0	20165497	0
619	0	19157353	0
620	0	15633823	0
621	0	19462543	0
622	0	18813192	0
623	0	20011693	0
624	0	15747269	0
625	0	22839571	0
626	0	23070747	0
627	0	20864576	0
628	0	15648894	0
629	0	20687246	0
630	0	15736241	0
631	0	20352748	0
632	0	20128520	0
633	0	21042902	0
634	0	20118349	0
635	0	20313812	0
636	0	18706931	0
637	0	19753215	0
638	1	8885	8
639	0	22803534	0
640	0	15959860	0
641	0	19488197	0
642	0	20831396	0
643	0	19263452	0
644	0	22358039	0
645	0	21119846	0
646	0	20021522	0
647	0	21670859	0
648	0	18958807	0
649	0	19794405	0
650	0	18847932	0
651	0	19420461	0
652	0	22127139	0
653	0	20613232	0
654	0	22412889	0
655	0	21817934	0
656	0	15416987	0
657	0	18303166	0
658	0	19109987	0
659	0	15701624	0
660	0	20556837	0
661	0	20832598	0
662	0	20350835	0
663	0	19588087	0
664	0	19314166	0
665	0	19428241	0
666	0	18957258	0
667	0	19229433	0
668	0	19381622	0
669	0	19867807	0
670	0	15763936	0
671	0	15693519	0
672	0	19230341	0
673	0	19855193	0
674	0	20112119	0
675	0	18430839	0
676	0	15552598	0
677	0	18676573	0
678	0	20503709	0
679	0	19983118	0
680	0	20338473	0
681	0	22443883	0
682	0	21593549	0
683	0	20740294	0
684	0	19687191	0
685	0	22096920	0
686	0	15568044	0
687	0	20199295	0
688	0	21867318	0
689	0	16618793	0
690	0	19435426	0
691	0	15433320	0
692	0	19978663	0
693	0	15504639	0
694	0	15770619	0
695	0	18969261	0
696	0	19651092	0
697	0	18804151	0
698	0	19387646	0
699	0	19908312	0
700	0	19201006	0
701	0	19393284	0
702	0	19014843	0
703	0	18553650	0
704	0	18795183	0
705	0	19176960	0
706	0	18791888	0
707	0	19363690	0
708	0	18441673	0
709	0	21753828	0
710	0	21796402	0
711	0	19137848	0
712	0	21516054	0
713	0	19939488	0
714	0	21908649	0
715	0	20025894	0
716	0	18862956	0
717	0	20737142	0
718	0	19350644	0
719	0	19172071	0
720	0	19178340	0
721	0	18045262	0
722	0	19778223	0
723	0	15739547	0
724	0	18412964	0
725	0	20019863	0
726	0	18820620	0
727	0	18553279	0
728	0	15053831	0
729	0	19281217	0
730	0	19283631	0
731	0	15242424	0
732	0	15546544	0
733	0	19504115	0
734	0	19436243	0
735	0	18684788	0
736	0	18949849	0
737	0	19380595	0
738	0	19018158	0
739	0	18858003	0
740	0	19290182	0
741	0	19158041	0
742	0	22616918	0
743	0	15668440	0
744	0	15972897	0
745	0	15898176	0
746	0	20075423	0
747	0	19092049	0
748	0	21196383	0
749	0	20839744	0
750	0	22337348	0
751	0	15598057	0
752	0	20683244	0
753	0	22013131	0
754	0	20890574	0
755	0	23031640	0
756	0	15977032	0
757	0	20497460	0
758	0	22799445	0
759	0	19534004	0
760	0	22461500	0
761	0	18440953	0
762	0	15721504	0
763	0	17935058	0
764	0	19441804	0
765	0	15483246	0
766	0	20233014	0
767	0	19479658	0
768	0	20838197	0
769	0	20103612	0
770	0	21936639	0
771	0	21238411	0
772	0	15872662	0
773	0	22517674	0
774	0	15910534	0
775	0	21193519	0
776	0	21853389	0
777	0	20707055	0
778	0	21890423	0
779	0	22576260	0
780	0	22585272	0
781	0	15934091	0
782	0	21534761	0
783	0	23078987	0
784	0	22028652	0
785	0	20031775	0
786	0	20136002	0
787	0	22083463	0
788	0	22707787	0
789	0	19406653	0
790	0	15802386	0
791	0	18887520	0
792	0	18501308	0
793	0	19043694	0
794	0	19331494	0
795	0	20601762	0
796	0	15532388	0
797	0	19349536	0
798	1	9784	25
799	0	18569112	0
800	0	18695696	0
801	0	15597611	0
802	0	19074671	0
803	0	21444570	0
804	0	19908509	0
805	0	19314966	0
806	0	15898776	0
807	0	19508976	0
808	0	19831165	0
809	0	19355344	0
810	0	19980511	0
811	0	20511419	0
812	0	15659128	0
813	0	19281582	0
814	0	20371899	0
815	0	19468183	0
816	0	20743094	0
817	0	15669525	0
818	0	22876827	0
819	0	22380201	0
820	0	15902733	0
821	0	21468194	0
822	0	15346990	0
823	0	20402759	0
824	0	20409648	0
825	0	20243585	0
826	0	20433572	0
827	0	15376540	0
828	0	20399108	0
829	0	19773638	0
830	0	21504592	0
831	0	21538480	0
832	0	20655265	0
833	0	19574263	0
834	0	20033089	0
835	0	22529744	0
836	0	15167992	0
837	0	22471567	0
838	0	23099918	0
839	0	21151364	0
840	0	21244721	0
841	0	22422641	0
842	0	21813036	0
843	0	18726043	0
844	0	19608083	0
845	0	21880920	0
846	0	20350235	0
847	0	19830671	0
848	0	18920810	0
849	0	18885103	0
850	0	19625267	0
851	0	15573344	0
852	0	21928682	0
853	0	18937158	0
854	0	19846808	0
855	0	19154311	0
856	0	18206878	0
857	0	18739866	0
858	0	18503462	0
859	0	19451958	0
860	0	19285755	0
861	0	20683347	0
862	0	18880913	0
863	0	15574674	0
864	0	18868239	0
865	0	18695718	0
866	0	15670906	0
867	0	19893337	0
868	0	19330362	0
869	0	18316333	0
870	0	22193019	0
871	0	18778576	0
872	0	18871395	0
873	0	20231344	0
874	0	19887645	0
875	0	15442951	0
876	0	18705929	0
877	0	22948122	0
878	0	22468148	0
879	0	21962388	0
880	0	22174331	0
881	0	22824816	0
882	0	22304057	0
883	0	22520124	0
884	0	21700463	0
885	0	20563099	0
886	0	22275609	0
887	0	21493190	0
888	0	15504075	0
889	0	15344664	0
890	0	20308734	0
891	0	20910197	0
892	0	22343124	0
893	0	21815350	0
894	0	15505833	0
895	0	19778660	0
896	0	19406942	0
897	0	19109667	0
898	0	22110931	0
899	0	21520485	0
900	0	19515585	0
901	0	21126194	0
902	0	15307873	0
903	0	20769783	0
904	0	21142948	0
905	0	20921487	0
906	0	22313894	0
907	0	15534835	0
908	0	20947390	0
909	0	22576523	0
910	0	21655153	0
911	0	23107532	0
912	0	21661612	0
913	0	20734959	0
914	0	21231192	0
915	0	15486671	0
916	0	19026403	0
917	0	20726430	0
918	0	19748085	0
919	0	15778665	0
920	0	19139862	0
921	0	18998790	0
922	0	18490819	0
923	0	15403830	0
924	0	18687186	0
925	0	15290956	0
926	0	18889966	0
927	0	20634139	0
928	0	15655564	0
929	0	19052093	0
930	0	15630628	0
931	0	18938324	0
932	0	19255662	0
933	0	19102139	0
934	0	18684063	0
935	0	18699464	0
936	0	20659798	0
937	0	19893261	0
938	0	20884747	0
939	0	20675966	0
940	0	22020586	0
941	0	20732445	0
942	0	21167851	0
943	0	20350499	0
944	0	19993357	0
945	0	20445877	0
946	0	20421864	0
947	0	19036405	0
948	0	15419287	0
949	0	19382049	0
950	0	20359418	0
951	0	19383005	0
952	0	19014893	0
953	0	19169720	0
954	0	22588138	0
955	0	21215327	0
956	0	19884080	0
957	0	18664442	0
958	0	19171643	0
959	0	19551533	0
960	0	19615524	0
961	0	18878290	0
962	0	15534883	0
963	0	19970035	0
964	0	20224117	0
965	0	18812311	0
966	0	15567858	0
967	0	19383164	0
968	0	19825743	0
969	0	19751355	0
970	0	20538909	0
971	0	19598054	0
972	0	19877666	0
973	0	19793463	0
974	0	22468692	0
975	0	22799367	0
976	0	16199951	0
977	0	20590281	0
978	0	22724834	0
979	0	15565404	0
980	0	19144397	0
981	0	19750840	0
982	0	19498112	0
983	0	19263005	0
984	0	15394760	0
985	0	21979564	0
986	0	19475294	0
987	0	22072874	0
988	0	15958715	0
989	0	19588093	0
990	0	19515071	0
991	0	22507935	0
992	0	20334244	0
993	0	20127410	0
994	0	15912913	0
995	0	19873472	0
996	0	19561322	0
997	0	19078976	0
998	0	20056501	0
999	0	22139202	0
1000	0	21020349	0
1001	0	20482823	0
1002	0	20952564	0
1003	0	21966460	0
1004	0	20846117	0
1005	0	20503993	0
1006	0	20544382	0
1007	0	22478936	0
1008	0	15129186	0
1009	0	20303593	0
1010	0	19883922	0
1011	0	21828118	0
1012	0	20939375	0
1013	0	20790645	0
1014	0	15306934	0
1015	0	22519099	0
