# N1 = 66889
# N2 = 104723
# N  = 7004816747
# Nc = 80000
# Na = 1000
# Fc = 0.997
# kB = 3375
#
# run	success	duration[mus]	usedNa
0	0	15441960	0
1	0	15511645	0
2	0	18832879	0
3	1	5286192	3470
4	1	13268288	8658
5	0	19705350	0
6	0	19888065	0
7	1	11354883	7401
8	1	4886402	1946
9	0	21685878	0
10	0	19786702	0
11	0	19296208	0
12	1	4798979	3140
13	1	11328278	7367
14	1	14548636	9492
15	0	20450149	0
16	0	19339985	0
17	1	5209890	3396
18	0	19033942	0
19	0	21933873	0
20	0	15456642	0
21	1	16637250	9579
22	0	22720986	0
23	0	21381620	0
24	0	20164398	0
25	0	20512564	0
26	0	19512765	0
27	0	15405218	0
28	0	19889578	0
29	0	19908638	0
30	0	21134931	0
31	0	19566057	0
32	0	22561497	0
33	0	21173484	0
34	0	22497528	0
35	0	21079799	0
36	1	4440512	1935
37	0	22577283	0
38	0	22701303	0
39	0	17162102	0
40	0	21538709	0
41	0	22644470	0
42	1	3685141	2398
43	0	20586206	0
44	0	15402669	0
45	0	19825825	0
46	1	16490225	6390
47	0	20338179	0
48	1	11067637	7187
49	1	7973947	5191
50	0	18614631	0
51	1	9819112	6401
52	0	19368963	0
53	0	19529835	0
54	1	6244489	2843
55	0	19600866	0
56	1	1059108	414
57	0	22610311	0
58	1	15942927	7787
59	0	20153152	0
60	0	21048752	0
61	0	20437172	0
62	0	19470539	0
63	0	20001433	0
64	0	20031225	0
65	0	22768272	0
66	0	21349977	0
67	1	1320368	865
68	0	19744198	0
69	1	3537473	2306
70	0	19709422	0
71	0	15448902	0
72	1	6055926	3942
73	1	17905992	8419
74	0	20380655	0
75	0	20147658	0
76	0	16957456	0
77	0	19049054	0
78	0	19331910	0
79	0	20415085	0
80	0	19265516	0
81	1	1219051	496
82	0	19410181	0
83	1	9777965	6209
84	0	21545232	0
85	1	7730064	5086
86	0	19726603	0
87	0	19997347	0
88	0	19511226	0
89	0	19458487	0
90	1	3155865	2073
91	0	17239645	0
92	1	15473894	8783
93	1	16775041	9518
94	0	19061959	0
95	0	19772432	0
96	1	10264729	5051
97	0	22721775	0
98	0	18381197	0
99	0	22679658	0
100	1	7688249	2660
101	0	20909093	0
102	1	10193486	6614
103	0	19477034	0
104	0	20765576	0
105	0	18484140	0
106	0	21466218	0
107	0	19082427	0
108	0	20656733	0
109	0	19705818	0
110	0	20543969	0
111	0	17374365	0
112	1	11933410	7783
113	0	19084380	0
114	1	11018745	7192
115	0	20764850	0
116	0	19977533	0
117	0	19416798	0
118	0	17580035	0
119	1	6625415	4318
