# N1 = 66889
# N2 = 104723
# N  = 7004816747
# Nc = 80000
# Na = 1000
# Fc = 0.997
# kB = 512
#
# run	success	duration[mus]	usedNa
0	1	3561298	2313
1	0	19895278	0
2	0	21424496	0
3	0	19891376	0
4	0	20132143	0
5	1	14747243	9600
6	0	19093183	0
7	1	5556173	3646
8	0	21278624	0
9	0	20254533	0
10	0	15413161	0
11	0	16524982	0
12	0	21111328	0
13	0	19482288	0
14	0	19893770	0
15	0	19431097	0
16	0	19341879	0
17	0	15478077	0
18	0	19712053	0
19	0	19257997	0
20	0	22153372	0
21	0	21696155	0
22	1	7696008	5009
23	1	1160859	762
24	0	20893513	0
25	1	14247772	9282
26	0	18827068	0
27	0	21421448	0
28	0	19967547	0
29	0	19455699	0
30	0	15411031	0
31	0	20115264	0
32	0	20520567	0
33	1	4625198	1834
34	0	19510823	0
35	1	3324903	2167
36	0	16352759	0
37	0	19823717	0
38	0	19632487	0
39	0	19667946	0
40	0	18843627	0
41	1	1934337	1187
42	1	4339405	2669
43	1	7232520	4762
44	1	794069	513
45	0	18933047	0
46	0	19298486	0
47	1	11957377	5815
48	0	19689997	0
49	0	19175101	0
50	0	22521617	0
51	0	15426749	0
52	0	19054092	0
53	1	8145012	5277
54	0	21198793	0
55	0	20232080	0
56	1	10818488	4641
57	0	20028979	0
58	0	20547484	0
59	0	19796594	0
60	1	343984	224
61	0	19281276	0
62	0	20760394	0
63	0	18108316	0
64	1	9699099	6369
65	0	20329318	0
66	1	2297021	1495
67	1	3277382	1411
68	1	9546781	6287
69	0	19756989	0
70	1	5838860	3808
71	0	22743314	0
72	0	19623730	0
73	0	19401597	0
74	0	19483741	0
75	1	2932101	1590
76	0	19182730	0
77	1	14228528	9275
78	1	9962847	5658
79	1	8336489	2870
80	0	22593608	0
81	0	22327875	0
82	0	20791024	0
83	0	20313583	0
84	1	13507077	8795
85	0	22589020	0
86	1	19492697	7868
87	0	15604568	0
88	0	22416235	0
89	1	4238540	2773
90	0	19783855	0
91	1	2650503	1077
92	0	19370749	0
93	0	18533730	0
94	0	15432879	0
95	0	15932157	0
96	0	18910672	0
97	1	6541111	4268
98	1	11403628	7454
99	0	19477564	0
100	0	19639033	0
101	1	551404	357
102	0	20472962	0
103	0	18200946	0
104	0	18981197	0
105	0	19892335	0
106	0	20072875	0
107	1	13883863	7814
108	1	12321711	8051
109	0	22617920	0
110	0	16813708	0
111	0	20142836	0
112	1	7533193	4910
113	1	2023665	1321
114	0	22679354	0
115	1	3358453	2182
116	0	20996070	0
117	0	15414813	0
118	1	6571489	2898
119	1	4168184	2710
120	0	16883688	0
121	0	22497727	0
122	1	1545663	1009
123	0	21800559	0
124	0	16028566	0
125	1	3759256	2451
126	0	21861967	0
127	1	999511	657
128	0	20533679	0
129	0	19575433	0
130	0	19668436	0
131	0	22181715	0
132	0	19836851	0
133	1	10511090	6929
134	0	20001650	0
135	0	21000132	0
136	0	22616039	0
137	1	1878566	1231
138	0	20225657	0
139	0	20397796	0
140	0	18691552	0
141	0	18852454	0
142	1	14233161	9272
143	0	18785902	0
144	0	18920453	0
145	1	12835268	8371
146	0	18933871	0
147	0	19108593	0
148	0	19393111	0
149	1	12237761	8020
150	1	5016276	2591
151	0	18885649	0
152	0	21590814	0
153	1	12450485	8170
154	0	15417059	0
155	0	20343755	0
156	0	18749789	0
157	0	19123502	0
158	0	19108098	0
159	0	19208141	0
160	1	5510289	1976
161	0	21384897	0
162	0	21820782	0
163	1	4897476	2290
164	0	16710542	0
165	0	21631574	0
166	0	20221387	0
167	1	18290075	8682
168	0	20117074	0
169	1	8617617	4154
170	1	4712318	3094
171	0	19059651	0
172	0	19363000	0
173	0	18418548	0
174	0	18543973	0
175	0	19439123	0
176	0	15432529	0
177	0	19454386	0
178	0	16514048	0
179	1	14164554	9236
180	0	19063023	0
181	1	4347228	2676
182	0	18837043	0
183	1	8214803	5350
184	0	20424059	0
185	1	13732464	6793
186	0	17673487	0
187	1	8741335	4782
188	0	15422954	0
189	1	14318670	8471
190	0	19530497	0
191	0	19259264	0
192	0	15415488	0
193	0	15431663	0
194	0	15510365	0
195	0	19560526	0
196	1	6563658	3585
197	1	14355735	9088
198	0	18761369	0
199	0	21279142	0
200	0	15405647	0
201	1	9009154	5913
202	0	15450568	0
203	1	17978024	9325
204	0	19833441	0
205	1	12017424	7901
206	1	8490306	5323
207	1	6983082	4520
208	0	19638658	0
209	0	15431207	0
210	0	21930818	0
211	1	13508144	8752
212	0	22632346	0
213	1	8500111	4489
214	0	21058021	0
215	0	21090192	0
216	1	1061381	447
217	1	2015218	1067
218	1	5069259	3327
219	0	19859211	0
220	0	15424269	0
221	0	19239561	0
222	0	22277199	0
223	1	48682	30
224	0	20199597	0
225	0	20227717	0
226	0	19269612	0
227	0	19330608	0
228	1	11803822	7685
229	0	19008966	0
230	0	19717521	0
231	0	22575958	0
232	0	22174524	0
233	1	13531152	8936
234	0	19355305	0
235	0	19938331	0
236	0	15449575	0
237	0	19608510	0
238	1	6050562	3204
239	0	20288090	0
240	0	16948070	0
241	0	19787736	0
242	0	15429592	0
243	0	21268241	0
244	0	19424828	0
245	0	18703212	0
246	0	19284853	0
247	0	15410245	0
248	0	19041733	0
249	0	19962141	0
250	0	19594079	0
251	1	12319062	8029
252	0	18584442	0
253	0	19389206	0
