# N  = 12979639
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 200.239
#
# run	success	duration[mus]	usedSteps
0	1	70855390	655633428
1	1	72930185	598485851
2	1	67319753	662841457
3	1	65191524	674250624
4	1	105070767	542722844
5	0	192441252	0
6	1	62844202	635622235
7	1	72061565	660476420
8	1	62610953	650857014
9	1	85920156	744807999
