# N  = 3875
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 26.5624
#
# run	success	duration[mus]	usedSteps
0	1	3951703	54698683
1	1	3983662	54884527
2	1	3950920	54418091
3	1	3986605	54529939
4	1	3951945	54302394
5	1	3927887	54233600
6	1	3921606	53718377
7	1	3916738	54208287
8	1	3943212	54589659
9	1	3955990	54455874
