# N1 = 66889
# N2 = 104723
# N  = 7004816747
# Nc = 80000
# Na = 1000
# Fc = 0.997
# kB = 3375
#
# run	success	duration[mus]	usedNa
0	0	19561038	0
1	1	581542	2667
2	0	22065772	0
3	1	1038143	4801
4	0	15705731	0
5	0	15593493	0
6	1	933942	4301
7	1	2426981	11071
8	0	15602415	0
9	1	1104752	5100
10	0	19891066	0
11	1	964035	4442
12	0	19682752	0
13	1	984247	5127
14	1	1233546	5724
15	0	19780301	0
16	0	19754534	0
17	0	19537372	0
18	0	19762251	0
19	0	19085102	0
20	0	18851674	0
21	0	19346677	0
22	1	1025158	5384
23	0	21397443	0
24	0	21717241	0
25	0	22277502	0
26	0	21804071	0
27	1	709163	3257
28	1	1200702	5566
29	0	21569938	0
30	0	15455587	0
31	0	20583499	0
32	0	21625553	0
33	0	15569695	0
34	0	15692250	0
35	1	784627	3626
36	0	19210578	0
37	0	19407120	0
38	1	635063	2909
39	1	1153188	5330
40	0	19736792	0
41	1	1244526	6317
42	1	325820	1497
43	1	1286303	5957
44	1	1394209	7348
45	1	1208183	5595
46	0	15740082	0
47	1	933991	4308
48	0	19754194	0
49	1	1263140	5844
50	1	1319556	6107
51	1	892227	4123
52	0	19351437	0
53	0	15637597	0
54	0	22265876	0
55	1	821318	4289
56	1	123916	556
57	1	999592	4602
58	1	1259045	5782
59	1	632263	2905
60	1	1069632	4916
61	0	20389506	0
62	1	1435154	6594
63	1	1021991	4712
64	0	21835691	0
65	0	19842588	0
66	1	1325883	6082
67	1	877564	4006
68	0	21341628	0
69	1	471090	2442
70	0	16462816	0
71	1	1736673	7986
72	0	18953272	0
73	0	15557536	0
74	1	924626	4825
75	0	21367196	0
76	1	1404134	6460
77	1	56743	213
78	0	20898849	0
79	1	1136966	5222
80	1	534576	2454
81	0	18896883	0
82	1	662857	3031
83	0	19436522	0
84	0	19027281	0
85	0	19282883	0
86	1	868875	3990
87	1	1063739	5565
88	0	19406481	0
89	0	18931902	0
90	0	20199390	0
91	1	1235519	5713
92	0	20405242	0
93	1	1196721	6290
94	1	1169410	5407
95	0	22049387	0
96	0	21718356	0
97	0	20338366	0
98	1	1148975	5292
99	0	19948845	0
100	0	18915178	0
101	0	19057202	0
102	0	15628592	0
103	0	19294512	0
104	0	15675550	0
105	1	709220	3255
106	1	1052200	4875
107	1	1214118	5613
108	0	18498881	0
109	1	1259180	6597
110	1	767244	3530
111	1	1803732	8357
112	0	21684077	0
113	0	19882466	0
114	1	1145630	5269
115	0	21216133	0
116	0	15547501	0
117	0	15642239	0
118	0	19591567	0
119	0	15646289	0
120	0	20757203	0
121	0	19512881	0
122	0	18509355	0
123	0	18733228	0
124	1	689161	3180
125	1	1112693	5139
126	0	18817868	0
127	1	1307256	6046
128	1	1068915	4938
129	0	18997633	0
130	0	19811540	0
131	0	18897437	0
132	1	1516401	7033
133	1	1847312	8566
134	0	20315569	0
135	1	987256	4570
136	1	1792603	8314
137	1	1047796	4854
138	0	19195973	0
139	0	19775943	0
140	1	959671	5040
141	0	15534055	0
142	0	19894118	0
143	0	19257281	0
144	0	19146509	0
145	0	20412026	0
146	0	21859773	0
147	1	2520893	11613
148	0	21956823	0
149	0	20784401	0
150	1	158649	776
151	1	986097	4563
152	0	20092558	0
153	1	919941	4234
154	0	15451687	0
155	0	17520391	0
156	1	1152269	5317
157	1	1408729	6522
158	0	19590317	0
159	0	21947294	0
160	0	16825135	0
161	0	19200446	0
162	0	21201335	0
163	0	19241512	0
164	1	306861	1399
165	0	19732952	0
166	0	21995543	0
167	0	21877163	0
168	0	17286338	0
169	0	19628855	0
170	0	19958184	0
171	0	20910257	0
172	1	793934	3628
173	0	19971145	0
174	0	22179835	0
175	0	15452830	0
176	0	18793876	0
177	0	15982701	0
178	1	1602742	7395
179	1	726809	3324
180	1	1262083	5812
181	0	19445513	0
182	0	15471856	0
183	0	19577584	0
184	0	19977581	0
185	0	18928314	0
186	0	19310903	0
187	0	19530641	0
188	0	19419607	0
189	0	18839604	0
190	0	19859067	0
191	1	1161486	5343
192	0	19119062	0
193	0	15396792	0
194	1	671846	3083
195	0	21379688	0
196	1	919557	4232
197	0	20091134	0
198	1	1342946	7028
199	0	19483559	0
200	0	15662777	0
201	1	1973434	9125
202	1	1227501	5682
203	1	1950595	9060
204	1	1733376	8015
205	0	18735911	0
206	1	489763	2239
207	1	806081	3727
208	1	707202	3263
209	1	1394514	6449
210	0	19038495	0
211	1	1145751	5306
212	0	18701278	0
213	1	1186910	5456
214	1	1613888	7455
215	1	833669	3847
216	1	810183	3746
217	1	824316	3774
218	1	974168	4504
219	0	18554467	0
220	1	960670	5014
221	0	18616808	0
222	1	706967	3221
223	0	19835441	0
224	0	15573540	0
225	1	579575	2669
226	0	19503318	0
227	1	854793	3931
228	0	19295306	0
229	1	1068872	4935
230	0	18866030	0
231	0	19420372	0
232	1	997452	5248
233	0	20908828	0
234	1	911557	4178
235	0	19982281	0
236	1	655874	3010
237	0	19557408	0
238	0	22491804	0
239	1	771618	4006
240	0	20655288	0
241	1	1380850	6342
242	1	643183	2952
243	1	1091575	5033
244	0	21168267	0
245	0	19440658	0
246	1	922892	4239
247	0	21989571	0
248	1	722483	3313
249	1	1146412	5280
250	1	1109103	5099
251	0	22017138	0
252	0	22155229	0
253	1	154188	685
254	1	1121706	5901
255	0	20664916	0
256	0	19804432	0
257	0	21838723	0
258	0	22161362	0
259	0	19982398	0
260	1	1258671	6628
261	0	15289361	0
262	0	20960159	0
263	0	18539493	0
264	0	19483115	0
265	0	15517721	0
266	0	19273126	0
267	1	1151109	5308
268	0	19242991	0
269	0	15443833	0
270	0	19450718	0
271	0	18710274	0
272	1	832391	3824
273	1	1176715	5441
274	0	19645025	0
275	1	1669827	7717
276	0	19197836	0
277	0	15401614	0
278	1	1284352	6716
279	0	19573431	0
280	0	17198505	0
281	1	1312178	6061
282	0	19944224	0
283	0	19460248	0
284	1	731215	3381
285	0	19755101	0
286	1	1041930	4804
287	0	22234701	0
288	1	790107	3636
289	0	20956651	0
