# N  = 1957945473
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 425.652
#
# run	success	duration[mus]	usedSteps
0	1	594727721	0
1	1	325321230	1555907319
2	1	256141507	1563126220
3	0	611287800	0
4	0	607399197	0
5	0	576196370	0
6	1	179365840	1208204173
7	1	230151958	1449122326
8	0	603730163	0
9	0	617543907	0
