# N  = 2401974
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 155.083
#
# run	success	duration[mus]	usedSteps
0	1	18453299	25053257
1	1	18202630	25049238
2	1	13876402	25008231
3	1	19260418	25396344
4	1	13957786	25206728
5	1	16881475	25106232
6	1	16042862	25148791
7	1	18201605	25088315
8	1	14837006	25028461
9	1	13881335	25061705
10	1	16676578	25167174
11	1	16264296	25024389
12	1	17875538	25108631
13	1	17184603	25034764
14	1	13932531	25090406
15	1	16586059	25168170
16	1	13891991	25254653
17	1	18707916	25150422
18	1	18357414	25005708
19	1	13954540	25095386
