# N  = 994
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 15.7331
#
# run	success	duration[mus]	usedSteps
0	1	1735992	5001789
1	1	1672494	5000047
2	1	1656561	5001091
3	1	1730597	5000061
4	1	1706952	5000030
5	1	1687836	5000088
6	1	1637355	5003797
7	1	1686756	5000438
8	1	1652173	5000143
9	1	1697123	5000550
10	1	1676809	5000511
11	1	1703613	5000321
12	1	1636830	5001750
13	1	1688713	5000992
14	1	1634163	5001942
15	1	1724193	5000645
16	1	1686062	5000330
17	1	1653625	5000413
18	1	1606006	5000840
19	1	1667086	5000386
