# N  = 835694
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 117.283
#
# run	success	duration[mus]	usedSteps
0	1	29910308	40036168
1	1	34990877	40019395
2	1	33441717	40007789
3	1	31360738	40015497
4	1	28507368	40041791
5	1	31159791	40001964
6	1	31651067	40012592
7	1	30275905	40001466
8	1	32489815	40024238
9	1	29928397	40031231
10	1	31189037	40003489
11	1	30845875	40040019
12	1	25516903	40012388
13	1	34149463	40006369
14	1	32887514	40019827
15	1	34977694	40007653
16	1	33807242	40174730
17	1	35994816	40025813
18	1	35870369	40117602
19	1	30480291	40210247
