# N  = 856722
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 117.283
#
# run	success	duration[mus]	usedSteps
0	1	79468193	111856836
1	1	87899806	111684860
2	1	93329896	111873512
3	1	79433658	111699800
4	1	88792514	111595049
5	1	93027990	126937382
6	1	87375434	126768318
7	1	79231479	111748049
8	1	85985775	111504246
9	1	86398444	111792159
10	1	79784834	111977676
11	1	86246670	111692835
12	1	86541589	111841500
13	1	87806768	113004543
14	1	79046106	111513004
15	1	84484337	111552104
16	1	89412350	111524189
17	1	79315025	111608478
18	1	86428834	111628665
19	1	79406941	111545815
