# N  = 762889
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 117.283
#
# run	success	duration[mus]	usedSteps
0	1	53887262	70503260
1	1	54844752	70500744
2	1	50457183	70501056
3	1	46882963	70501344
4	1	57015851	70502163
5	1	55585024	70503180
6	1	54427614	70507193
7	1	53051648	70500900
8	1	47189766	70502874
9	1	58163472	70501024
10	1	46972565	70502369
11	1	46980731	70503211
12	1	46785352	70503555
13	1	50466335	70502036
14	1	53832018	70507211
15	1	46893683	70500818
16	1	46749801	70502862
17	1	46835478	70500389
18	1	49821000	70502867
19	1	46833541	70500771
