# N  = 732
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 15.7331
#
# run	success	duration[mus]	usedSteps
0	1	1653495	5001676
1	1	1654918	5001078
2	1	1707458	5000319
3	1	1675747	5000151
4	1	1696030	5000208
5	1	1647836	5001038
6	1	1677139	5000258
7	1	1685806	5000201
8	1	1666658	5000215
9	1	1684641	5000548
10	1	1630543	5000018
11	1	1672543	5000865
12	1	1611379	5000045
13	1	1639346	5000357
14	1	1645360	5000000
15	1	1609545	5000393
16	1	1584563	5000271
17	1	1664498	5001828
18	1	1679501	5000019
19	1	1695620	5000094
