# N  = 44316
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 61.1343
#
# run	success	duration[mus]	usedSteps
0	1	4386526	7024095
1	1	4257065	7037836
2	1	3700054	7006478
3	1	2850624	7010692
4	1	4071932	7001214
5	1	2846264	7014369
6	1	4055331	7006525
7	1	2900659	7021226
8	1	2895422	7014809
9	1	2915895	7030921
10	1	2858806	7005817
11	1	2894092	7026149
12	1	2834905	7013115
13	1	2812393	7032736
14	1	2837817	7013214
15	1	4076387	7020627
16	1	2912791	7004006
17	1	2823216	7001732
18	1	2867689	7012966
19	1	2882549	7026267
