# N  = 1805
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 20.6778
#
# run	success	duration[mus]	usedSteps
0	1	3968479	11501230
1	1	3912559	11500464
2	1	3994105	11500140
3	1	4020079	11500991
4	1	3956330	11504596
5	1	3980009	11500231
6	1	3957598	11500946
7	1	3968753	11500587
8	1	3897790	11500598
9	1	4000518	11502428
10	1	3975243	11500212
11	1	3966642	11500631
12	1	3932572	11500732
13	1	4009822	11501097
14	1	3955945	11501946
15	1	3970878	11500071
16	1	3975728	11500064
17	1	4026587	11500100
18	1	4015775	11500064
19	1	3927688	11500224
