# N  = 920
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 15.7331
#
# run	success	duration[mus]	usedSteps
0	1	1371357	4000009
1	1	1357001	4001389
2	1	1326122	4000410
3	1	1303469	4000341
4	1	1308349	4000048
5	1	1326992	4001198
6	1	1356959	4001189
7	1	1328019	4001356
8	1	1299592	4001706
9	1	1358773	4000047
10	1	1311777	4000340
11	1	1340399	4001976
12	1	1344754	4001789
13	1	1322277	4000276
14	1	1355813	4000956
15	1	1373401	4000167
16	1	1321858	4000273
17	1	1323322	4000035
18	1	1347109	4000243
19	1	1335300	4000268
