# N  = 8905
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 41.4782
#
# run	success	duration[mus]	usedSteps
0	1	5239218	12000991
1	1	6761173	12000000
2	1	5224698	12000299
3	1	5292759	12000346
4	1	5285096	12000302
5	1	6679521	12000075
6	1	5220828	12000984
7	1	6327178	12001360
8	1	5463970	12001689
9	1	5269020	12001251
10	1	6514396	12006776
11	1	5311315	12000154
12	1	5238784	12001392
13	1	5210943	12003515
14	1	5254513	12000113
15	1	6533145	12000270
16	1	5256726	12001629
17	1	5244134	12000645
18	1	5276559	12000122
19	1	5246041	12005473
