# N  = 2172
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 26.5624
#
# run	success	duration[mus]	usedSteps
0	1	1783801	5003334
1	1	1796547	5002681
2	1	1792269	5005403
3	1	1801797	5000763
4	1	1795756	5003627
5	1	1793153	5000488
6	1	1793622	5000417
7	1	1745365	5000519
8	1	1721734	5005958
9	1	1800710	5007564
10	1	1776310	5002939
11	1	1782577	5001698
12	1	1791855	5002187
13	1	1797149	5006195
14	1	1735931	5002313
15	1	1768546	5000057
16	1	1769752	5005767
17	1	1789010	5002870
18	1	1782876	5003319
19	1	1752950	5005439
