# N  = 133
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 8.3365
#
# run	success	duration[mus]	usedSteps
0	1	2552334	8000000
1	1	2492874	8000055
2	1	2467085	8000029
3	1	2468431	8000014
4	1	2467802	8000071
5	1	2466628	8000048
6	1	2502000	8000102
7	1	2511377	8000008
8	1	2519051	8000062
9	1	2509557	8000213
10	1	2497985	8000052
11	1	2488164	8000318
12	1	2526592	8000131
13	1	2544127	8000077
14	1	2474733	8000069
15	1	2504747	8000220
16	1	2478837	8000130
17	1	2558054	8000000
18	1	2455832	8000011
19	1	2518667	8000042
