# N  = 5538975
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 176.701
#
# run	success	duration[mus]	usedSteps
0	1	18245687	27598289
1	1	18215182	27537143
2	1	18315647	27647133
3	1	18225041	27540816
4	1	18389384	27635264
5	1	18190744	27546907
6	1	20553962	29051805
7	1	18424019	27712505
8	1	20546173	29107813
9	1	18296477	27752628
10	1	18120178	27507993
11	1	18326117	27524585
12	1	18180499	27546468
13	1	18327427	27667832
14	1	18238662	27558600
15	1	18212234	27607656
16	1	18311749	27736843
17	1	18250062	27516525
18	1	18284698	27661977
19	1	18143784	27579966
