# N  = 1546
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 20.6778
#
# run	success	duration[mus]	usedSteps
0	1	1042239	3000153
1	1	1035626	3001047
2	1	1041916	3000757
3	1	1012126	3002209
4	1	1012274	3000516
5	1	1002603	3000964
6	1	1044223	3001086
7	1	1055201	3000220
8	1	1031141	3000831
9	1	1041679	3000167
10	1	1020160	3000763
11	1	1042359	3001815
12	1	1021820	3001261
13	1	1044583	3000515
14	1	1059584	3002969
15	1	1049614	3002421
16	1	1033741	3000433
17	1	1048139	3000358
18	1	1050769	3000853
19	1	1014824	3000064
