# N  = 2209
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 26.5624
#
# run	success	duration[mus]	usedSteps
0	1	11411219	28000807
1	1	11521976	28000051
2	1	11428149	28000491
3	1	11538053	28000000
4	1	11596952	28000105
5	1	11424669	28000091
6	1	11528914	28000529
7	1	11572037	28000306
8	1	11478669	28000096
9	1	11545607	28000627
10	1	11502115	28000224
11	1	11479670	28000620
12	1	11480914	28000334
13	1	11482952	28000302
14	1	11558042	28000172
15	1	11532489	28000250
16	1	11378976	28000280
17	1	11391287	28000129
18	1	11437121	28000249
19	1	11463852	28001451
