# N  = 2170
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 26.5624
#
# run	success	duration[mus]	usedSteps
0	1	1755694	5000618
1	1	1781788	5001091
2	1	1741049	5004534
3	1	1754496	5002760
4	1	1764661	5001968
5	1	1756446	5006117
6	1	1775231	5005450
7	1	1822945	5000393
8	1	1795203	5002025
9	1	1770684	5000673
10	1	1758651	5001398
11	1	1777797	5008341
12	1	1753529	5002402
13	1	1778170	5003552
14	1	1775951	5007171
15	1	1813267	5000556
16	1	1741759	5001089
17	1	1707958	5000439
18	1	1732895	5000786
19	1	1747282	5003442
