# N  = 11517
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 41.4782
#
# run	success	duration[mus]	usedSteps
0	1	7009101	16508187
1	1	6652071	16512198
2	1	6758901	16513761
3	1	8105439	16510909
4	1	8293954	16502172
5	1	6640101	16500001
6	1	6691121	16500099
7	1	6659083	16500475
8	1	6784913	16514151
9	1	6768707	16500286
10	1	6703945	16501204
11	1	6641349	16500820
12	1	6545546	16501162
13	1	6721573	16501515
14	1	7904966	16508835
15	1	6709837	16502835
16	1	6689438	16505479
17	1	7390797	16502859
18	1	6662399	16501400
19	1	6686779	16517285
