# N  = 11220
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 41.4782
#
# run	success	duration[mus]	usedSteps
0	1	2669060	7001120
1	1	2689499	7004031
2	1	2715682	7002449
3	1	2738750	7001778
4	1	2670160	7001643
5	1	2735192	7003066
6	1	3432310	7002433
7	1	2700506	7002950
8	1	2698452	7000207
9	1	2754347	7017462
10	1	2608776	7004365
11	1	2714384	7028363
12	1	2684081	7017200
13	1	2715490	7002006
14	1	2688964	7005938
15	1	2685088	7001585
16	1	3460996	9004331
17	1	2675589	7002083
18	1	2670708	7003217
19	1	2801918	7001242
