# N  = 549
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 15.7331
#
# run	success	duration[mus]	usedSteps
0	1	4340653	13000030
1	1	4297351	13000181
2	1	4300165	13000001
3	1	4334163	13000074
4	1	4393290	13000076
5	1	4337862	13000287
6	1	4345664	13000433
7	1	4393592	13000020
8	1	4377284	13000450
9	1	4336642	13000317
10	1	4252917	13000791
11	1	4337376	13001171
12	1	4256182	13000495
13	1	4303077	13000110
14	1	4315596	13000536
15	1	4289732	13001177
16	1	4346582	13000490
17	1	4342661	13000086
18	1	4356672	13000006
19	1	4381371	13000013
