# N  = 1013196
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 117.283
#
# run	success	duration[mus]	usedSteps
0	1	13726997	26017791
1	1	13690043	26803909
2	1	13859037	26094594
3	1	13714729	26024872
4	1	13549095	26038739
5	1	19313621	26048662
6	1	13975801	26308364
7	1	13581512	26868160
8	1	13408963	26535281
9	1	13920568	26016973
10	1	13677526	26004102
11	1	13623927	26831544
12	1	13370309	26548126
13	1	13768286	26037926
14	1	13597139	26991743
15	1	13927398	26093321
16	1	13823618	26187089
17	1	13772269	26047254
18	1	13934462	26161308
19	1	13654990	26947293
