# N  = 784314
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 117.283
#
# run	success	duration[mus]	usedSteps
0	1	13410240	26590875
1	1	18430333	34109181
2	1	18176869	26532512
3	1	15986740	26676662
4	1	16875455	26769610
5	1	18503731	34208545
6	1	13372805	26626726
7	1	13278822	26625858
8	1	13607422	26610799
9	1	17324837	26665688
10	1	14841482	26807428
11	1	13385645	26514372
12	1	13476589	26784215
13	1	16135422	26544268
14	1	16726945	26506910
15	1	16556488	26668743
16	1	16373477	26719181
17	1	18270666	34001644
18	1	13384810	26716342
19	1	13287826	26554759
