# N  = 869
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 15.7331
#
# run	success	duration[mus]	usedSteps
0	1	5850369	16500047
1	1	5744636	16500647
2	1	5806260	16500969
3	1	5685045	16500212
4	1	5768776	16500983
5	1	5699486	16500274
6	1	5729711	16500091
7	1	5817191	16500028
8	1	5694784	16500234
9	1	5746049	16500160
10	1	5752837	16500226
11	1	5759132	16500047
12	1	5682229	16500511
13	1	5868325	16500619
14	1	5881711	16500300
15	1	5738900	16500107
16	1	5755892	16501443
17	1	5777029	16500220
18	1	5732557	16500050
19	1	5703865	16500902
