# N  = 564
# Nc = 1000
# Na = 500
# Fc = 0.997
# kB = 15.7331
#
# run	success	duration[mus]	usedSteps
0	1	1007084	3000760
1	1	1022325	3000459
2	1	963220	3000135
3	1	985651	3000543
4	1	985654	3000202
5	1	974598	3001122
6	1	1008991	3000537
7	1	995226	3000655
8	1	966126	3000060
9	1	979843	3000579
10	1	1019013	3001304
11	1	1044179	3002207
12	1	1012278	3000507
13	1	956625	3001052
14	1	1017466	3000990
15	1	1007554	3000216
16	1	999803	3000045
17	1	986827	3000798
18	1	1008144	3000169
19	1	1017813	3000330
